case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
11,Case 11: Italicize Subheadings (B),"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_011.pptx,4.00,3.00,"The prediction correctly italicized text across most slides and properly excluded slides 1, 12, 16, and 20, but it incorrectly applied italic formatting to second-level sub-bullets on slides 10 and 17 which the ground truth explicitly left non-italic, representing a minor but clear deviation from the intended formatting pattern.","The Prediction incorrectly italicizes the second-level sub-bullets on slides 10 and 17 (the dash items under 'Key Dates:' and the three scenario assumptions), which the Ground Truth explicitly leaves non-italic; this is a noticeable formatting deviation from the intended style target, though all other text is properly italicized and layout is preserved. | All text on slides 19, 22, and 23 is properly italicized while preserving original fonts, sizes, colors, bolding, and layout; the red numbered bullets and dark blue headers remain unchanged, with no unintended visual alterations or overlaps detected.",kimi-k2.6 (median of 3),274.538,
12,Case 12: Stock Photo Cleanup,"Content, Layout",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_012.pptx,2.00,2.00,"The prediction added visible captions to images, but the captions are completely wrong in both content and image association: 'Two stags in a black-and-white portrait' appears on what should be the deer image, 'A giraffe beneath the African sky' replaces 'Giraffes in the wild', and 'A soccer ball resting on green turf' replaces 'Football on grass'; additionally, the sleek panel gallery layout is not achieved as images are not arranged in a diagonal or horizontal stack but appear to be in a different configuration, and the caption positioning/associations are jumbled (e.g., the deer caption text appears to be swapped with the football caption location). The prediction fundamentally fails to match the required caption content and image-description pairing specified in the style target.","The Prediction uses completely different captions than required by the Style Target ('Two stags in a black-and-white portrait', 'A giraffe beneath the African sky', 'A soccer ball resting on green turf' instead of 'Black and white image of deer', 'Giraffes in the wild', 'Football on grass'), and the layout is a simple horizontal row rather than the sleek diagonal/angled panel gallery shown in Ground Truth.",kimi-k2.6 (median of 3),120.979,
13,Case 13: Italicize Subheadings (D),"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_013.pptx,2.00,3.00,"The prediction incorrectly italicized main slide titles on Slides 4, 5, and 34 (the 'Questions?' slide title itself), which directly violates the explicit instruction 'Do not change the main slide titles,' while also missing the semantic intent by applying italic to titles rather than only subheadings, introductory paragraphs, and list content as specified.","The Prediction incorrectly italicizes all body text on slides 4 and 5, including plain list content like 'Website:', 'Contains:', 'Search:', 'Subject:', and 'Docket ID:' that should remain non-italic per the Style Target (only subheadings and introductory paragraphs should be italic, not all list items); the main slide title is correctly left non-italic, but the excessive italicization of non-subheading content constitutes a clear deviation from the intended formatting.",kimi-k2.6 (median of 3),275.712,
14,Case 14: Bold Title (A),"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_014.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"All slides match the Ground Truth perfectly: slide 1's title remains unchanged (non-bold), while slides 2-5 have their titles bolded with all other formatting, positions, colors, diagrams, and content preserved exactly.",kimi-k2.6 (median of 3),240.045,
15,Case 15: Bold Title (B),"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_015.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"All slide titles are correctly made bold ('CSE1300', 'Introduction to Artificial Intelligence (AI)', 'What is Artificial Intelligence?', 'How does AI work?', 'Types of Artificial Intelligence') while preserving all other text properties, and all non-title elements including body content, subtitles, and positioning remain completely unchanged across all five slides.",kimi-k2.6 (median of 3),108.996,
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_016.pptx,3.00,4.00,"The prediction correctly removed rotations and made photos similar square sizes (~220pt), but failed on critical alignment requirements: all three photos have top positions at 103pt instead of the required ~135pt, meaning they are not aligned with each other at the same vertical position as specified in the instruction ('align their top edges to exactly the same vertical position'). Additionally, the photos are positioned too high and not properly spaced above their labels in a clean horizontal row within the pink panel. The slide background solid fill change appears correct, but the core triptych layout requirement is incompletely achieved.","The prediction successfully arranges the three photos as a clean horizontal row with aligned top edges, correct labels beneath each, and unchanged pink panel/blue decorations, but the blue frame decorations remain teal (#156082) instead of the ground truth's blue (#4472C4) due to theme differences, and the label text positions appear slightly lower with more vertical spacing from photos compared to the ground truth.",kimi-k2.6 (median of 3),48.763,
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_017.pptx,2.00,4.00,"The prediction fails to achieve the core semantic intent on both slides: on Slide 1, the cheetah is incorrectly sized as a small strip (173px height vs. 540px ground truth) rather than a wide horizontal banner, the tiger is placed on the left instead of forming a right-hand column, and the lion/kitten positions are swapped from their intended quadrants, destroying the required diagonal white-gap composition; on Slide 2, the photos are placed in wrong positions (pebbles at top-left vs. ground truth's top-left card placement is mismatched, but more critically the raked sand and canyon/dunes images appear swapped or misaligned with their cards, and the 'dunes' card lost its picture status becoming an auto-shape), while the grid lacks proper centered balance with even margins as specified.","Slide 1 uses rectangular photo edges instead of the diagonal white band division from the ground truth, and the tiger image is cropped to show only fur texture rather than the iconic green-eyed face close-up, but both slides maintain correct content selection, proper backgrounds, clean white gaps between photos, and the slide 2 gallery grid with dark cards and white outlines matches the intended design very closely with only minor spacing differences.",kimi-k2.6 (median of 3),127.548,
18,Case 18: Shorten Text On Slides,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_018.pptx,2.00,2.00,"The prediction failed to remove custom formatting on the title slide—title and author text remain bold and retain large font sizes (40.0, 34.0, 23.0) instead of reverting to default placeholder styling, and two author affiliation lines were deleted rather than condensed; additionally, the prediction did not remove the red text color on slide 3 as required by the style target, while text summarization on slides 2-12 was generally adequate but with some semantic drift from ground truth summaries.","Slide 1 retains custom white bold formatting for title and authors instead of reverting to template default styling as required; slides 2-5 contain longer, less concise text than Ground Truth with added citation markers ([2], [6]) and more verbose phrasing; slide 3 adds extra statistics (50,199 BUMDes, 2,188 inactive, 1,670 no income) not in the concise Ground Truth version, and while no red text is visible, the content is less summarized. | The Prediction slides maintain the same layout, background, and title styling as Ground Truth, but contain noticeably longer and more verbose bullet points that often include unnecessary citations ([28], [16], [22], [30], [3]) and additional explanatory details not present in the concise Ground Truth summaries; for example, Prediction slide 6 adds 'Five framework components[16]: Advocacy, Community Organizing, Network Development, Capacity Building, and Communication' instead of the simpler 'Empowerment builds independence through advocacy, organizing, networks, capacity building, and education,' and Prediction slide 7 expands 'Stakeholders include internal, connected, and external groups' into a longer sentence with parenthetical examples, making the text less concise and deviating from the summarization intent.",kimi-k2.6 (median of 3),248.978,
19,Case 19: Translate Chinese,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_019.pptx,2.00,2.00,"The prediction translated most Chinese text to English but committed critical structural errors: on Slide 2, it swapped positions of multiple text elements (TextBox 27/28/29 vs. 直接连接符 10/Picture 3/矩形 27/文本框 1), causing translated content to appear in wrong locations and destroying the slide's visual hierarchy; on Slide 9, it similarly swapped 矩形 22 and 矩形 14/Picture 1 positions; on Slide 10, it swapped 内容占位符 2 and Picture 2 positions; the final slide date was reformatted to non-standard 'August 13, 2025 Wednesday' instead of proper U.S. format; and numerous font sizes were increased from 10.0 to 13.0pt and Chinese fonts were replaced with Times New Roman, altering the original styling. While basic translation occurred, the spatial rearrangements violate the core instruction to preserve existing slide layouts.","Multiple slides have significant layout issues: Slide 1 is missing the '(Major)' text; Slide 2 has severe text overflow with the paragraph overlapping the timeline years and descriptions cut off at the bottom; Slide 3 has text overflow where the second bullet point bleeds into the 'Applied' section header; Slide 4 has text wrapping issues with 'Development Engineer' split awkwardly and 'AI Algorithm Engineer' wrapped to three lines; Slide 5 has multiple text overflow/truncation issues including 'Pattern Recognition & Machine Learning' becoming 'Recognition and Machine', 'C/C++ Programming' becoming 'C/C++Language Programming', and several bottom-row boxes with cramped or cut-off text. | Multiple significant deviations across slides: Slide 6 has text overflow in blue boxes with cut-off text; Slide 7 has title text touching the blue header edge and cramped text layout; Slide 9 has severe text overflow with missing words and broken paragraph structure; Slide 10 has inconsistent text formatting ('ACMProgramming' missing space, truncated list items); Slide 11 fails the critical date requirement with Chinese date format remaining untranslated ('2026年8月24日 星期一' instead of U.S. English format), plus different title text ('Welcome to Join Us!' vs 'Join us !').",kimi-k2.6 (median of 3),232.847,
20,Case 20: Remove Filler Words,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_020.pptx,4.00,5.00,"The prediction successfully removes all slide numbers, clears notes containing only slide numbers, and generally makes notes more professional and concise while preserving core meaning. However, it occasionally over-condenses or loses nuance compared to the ground truth: on slide 10, it removes the conversational warmth ('I think this is a safe space') entirely rather than just reducing filler; on slide 29, it drops the humorous 'except there's one person in the back who's not special' which the ground truth preserves; on slide 30, it introduces a confusing phrase 'Separating ""hasPart"" to also determine the role' instead of 'extended hasPart with explicit roles'; and on slide 27, it fails to fix the original's grammatical error 'when the workflow finish' (though the ground truth also leaves this unedited). The prediction also tends toward more aggressive contraction expansion and formalization than the ground truth's selective approach, but these are stylistic choices within the instruction's scope.","All five slides in the Prediction are visually identical to their Ground Truth counterparts, with no detectable changes to fonts, colors, positions, images, text content, or slide structure; the instruction was to edit speaker notes only, and the slide visuals appear completely preserved.",kimi-k2.6 (median of 3),266.394,
21,Case 21: Title Case Titles,"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_021.pptx,2.00,3.00,"The prediction made several critical errors: (1) 'DSI' was incorrectly changed to 'Dsi' on Slides 3 and 12, violating the requirement to preserve acronyms in all-caps; (2) minor words 'and' and 'of' were incorrectly capitalized throughout (e.g., 'And', 'Of') when they should remain lowercase in Title Case; (3) the prediction introduced formatting artifacts with broken text runs and altered bold/italic/underline properties on Slides 2 and 4, indicating structural corruption beyond simple capitalization changes. While the prediction did attempt title case changes and fully capitalized the question titles (acceptable per rubric), the acronym destruction, incorrect minor word capitalization, and formatting corruption represent substantial failures.","The prediction incorrectly capitalizes minor words in titles that should remain lowercase in Title Case: 'And' on Slide 1, 'Of' on Slides 3, 11, 12, and 14; 'Dsi' incorrectly loses its all-caps format on Slides 3 and 12 where 'DSI' should be preserved; and the question titles on Slides 2 and 4 use fully capitalized forms ('Who Are We?', 'What Do We Do?') which, while acceptable per the rubric, combined with the other incorrect capitalizations indicate inconsistent application of Title Case rules.",kimi-k2.6 (median of 3),154.868,
22,Case 22: Center Align Title Placeholders,Layout,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_022.pptx,2.00,4.00,"The prediction fails to achieve the core instruction on multiple slides: slides 4, 5, and 7 show no change from initial (left/width unchanged, still left-aligned), slides 6 and 9 retain explicit LEFT alignment instead of removing the override to center, slide 2 still has leading whitespace ('   Introduction'), and the prediction introduces numerous unrelated errors including missing text content on slides 1, 3, and 10, altered text on slide 2, and broken hyperlinks on slide 10.","All slides show the titles properly horizontally centered and match the Ground Truth very closely, but Prediction slide 6 shows the title ""DMP or Stamp?"" slightly shifted left compared to Ground Truth slide 6 where it is more precisely centered.",kimi-k2.6 (median of 3),114.878,
23,Case 23: Add Thank You Slide,"Structure, Layout",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_023.pptx,4.00,5.00,"The prediction successfully added a new slide at the very end with 'Thank you' as the title, satisfying the core instruction; however, it used a 'Title Slide' layout with 'CENTER_TITLE' placeholder instead of 'Title Only' with 'TITLE' placeholder, and positioned the title differently (higher up, at top 114.0 vs 210.0), which is a minor layout deviation that doesn't affect the semantic outcome but differs from the ground truth approach.","The Prediction slide is visually identical to the Ground Truth: both display 'Thank you' as the centered title with the same teal left border, matching dark teal font color, identical Sutter Health logo placement in the bottom right, and consistent overall layout with no unintended changes.",kimi-k2.6 (median of 3),101.000,
24,Case 24: Add Agenda Slide After First,Structure,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_024.pptx,2.00,3.00,"The prediction added a new slide after the title slide with the three agenda items, but critically failed to include a prominent 'Agenda' title—instead placing 'Agenda' in a small rectangle shape and using the content placeholder for the numbered list items; additionally, the prediction's slide numbering is off by one throughout (showing '2' instead of '3', '3' instead of '4', etc.), indicating the new slide was inserted but slide numbers weren't properly updated, and the visual design differs substantially from the ground truth's clean title-plus-list layout with large decorative numbers.","The Prediction uses a simple left-aligned numbered list format instead of the Ground Truth's centered large-number-with-blue-box layout, which is a noticeable visual design difference, though the content (title 'Agenda' and three correctly numbered items) remains semantically correct and readable.",kimi-k2.6 (median of 3),98.920,
25,Case 25: Match Table Theme and Colors,"Content, Styling",agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_025.pptx,4.00,2.00,"The prediction successfully implemented a dark header with white text (1F2C28 fill, FFFFFF color) and alternating row colors (FFFFFF and DAEFD1 banded rows), matching the semantic intent of the instruction; however, it incorrectly applied bold formatting to header cells that the ground truth did not include, representing a tiny inaccuracy that doesn't affect the core styling requirement.","The prediction uses a dark header and alternating rows, but the colors are wrong: the header is near-black instead of the teal theme color, the alternating rows are white and light green instead of the darker green tones in the ground truth, and the header text is bold white instead of regular weight, creating a stark contrast mismatch with the presentation's color scheme.",kimi-k2.6 (median of 3),26.615,
26,Case 26: Match Slide Colors to Theme,Styling,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_026.pptx,2.00,2.00,"The prediction applied a teal/dark green color scheme but failed on multiple critical requirements: (1) body paragraph font size was not reduced (remained at 14.0 vs. ground truth's 12.0, same as initial), breaking the visual hierarchy; (2) table fill colors were removed entirely (white/FFFFFF instead of light teal backgrounds E5F7F7/D0ECE8), eliminating visual distinction between rows; (3) the sub-heading 'Make it interactive' was not given a brighter accent color (same dark color 064E3B as title); (4) font names were not set to Arial; (5) date placeholder color was not applied; (6) decorative circle colors were darker/muddier than the bright teal accent specified. The prediction made color changes in the right palette family but missed the hierarchical structure, readability enhancements, and consistency details that define a 'professional' scheme.","The prediction uses a dark green palette instead of the teal/dark green combination specified, with the decorative circle changed to dark green rather than teal, the sub-heading 'Make it interactive' rendered in dark green instead of a brighter teal accent, and the body paragraph text enlarged rather than reduced; additionally, the table cell fills are removed (white instead of alternating light teal), and the body paragraph text is colored teal rather than dark, reducing visual hierarchy and consistency with the ground truth.",kimi-k2.6 (median of 3),36.732,
27,Case 27: Correct Images,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_027.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"The Prediction matches Ground Truth Slide 1 almost exactly: all three images are uniformly sized, horizontally aligned, positioned directly above their corresponding text labels (SHARK, CAR, BASEBALL), with no overlapping elements and the title unchanged; only imperceptible differences exist.",kimi-k2.6 (median of 3),28.521,
28,Case 28: Fix Slide Order and Agenda,Structure,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_028.pptx,4.00,5.00,"The prediction correctly reordered the slides with Agenda first and Conclusion/Q&A last, and updated the agenda list to match, but contains minor formatting differences: extra trailing spaces after 'Conclusion' and 'Visual appeal' in the agenda list, and a missing empty paragraph in the Conclusion bullet point, which are tiny inaccuracies that don't affect the semantic meaning or logical flow.","The Prediction slide is visually identical to the Ground Truth slide, with matching layout, fonts, colors, image placement, agenda list ordering, and slide number in the footer.",kimi-k2.6 (median of 3),59.928,
29,Case 29: Convert Bar Chart to Pie Chart,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_029.pptx,3.00,4.00,"The prediction changed the column chart to a pie chart on slide 3 as instructed, matching the ground truth's core requirement; however, the prediction incorrectly truncated text content across multiple slides (slides 2-9), removing substantial portions of notes, sources, and titles that were preserved in the ground truth, indicating the model made unauthorized destructive edits beyond the single requested change.","The prediction successfully changed the column chart to a pie chart on slide 3 with correct data representation, but added an unnecessary legend on the right side not present in the ground truth, and used semicolons in labels (e.g., 'NHOPI; 3%') instead of line breaks (e.g., 'NHOPI\n3%'); slide 4 was correctly left unchanged except for minor semicolon formatting differences in labels ('Remaining 48 States; 52%' vs 'Remaining 4\n8 States\n52%').",kimi-k2.6 (median of 3),72.796,
30,Case 30: Convert Text Data to a Line Chart,Content,agent_bench/predictions/dumate_pptx_skill_r266_latest100/case_030.pptx,3.00,3.00,"The prediction successfully created a line chart with markers on slide 8 and built a custom legend to the right with separate line/marker/text elements for NHOPI, Asian, and White series, but the chart data values are rounded to whole numbers (e.g., 18.0, 14.0, 10.0) instead of the precise percentages from the original text data (e.g., 0.1809..., 0.1394..., 0.0994...), and the default chart title 'Legend' appears in the custom legend area rather than being removed/hidden as required; additionally, the prediction introduced numerous unintended text truncations across slides 2-9 that were not part of the instruction.","The prediction successfully creates a line chart with markers and a custom legend on slide 8, but the data series are swapped (NHOPI and Asian colors/values are reversed: NHOPI should start at 18% and Asian at 16% in 2013, but the prediction shows NHOPI at 16% and Asian at 18%), the y-axis uses a 0-20 scale instead of percentage labels matching the data, data point percentage labels are missing, and slides 3-4 have minor formatting changes (semicolons in labels, 'Remaining 48 States' vs 'Remaining 4 8 States').",kimi-k2.6 (median of 3),69.081,
