case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
57,Case 57: Add Water Mark,"Content, Styling",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_057.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
67,Case 67: WCAG Accessibility & Master Cleanup,"Structure, Styling",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_067.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_027.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction matches the ground truth perfectly, with all three images resized to a uniform square aspect ratio, aligned horizontally, and centered directly above their corresponding text labels without any unintended changes.",qwen/qwen3.7-plus (median of 3),15.086,
89,Case 89: Fill in Animal Research poster,"Content, Layout",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_089.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
44,Case 44: Match Flag to Text,Content,/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_044.pptx,1.00,1.00,"The prediction failed to rearrange the slide or pair flags with descriptions, instead retaining the original mismatched bullet list and failing to delete the duplicate flag or create the required layout.","The prediction fails to pair flags with their corresponding text descriptions, displays the wrong flag (South Africa instead of Zambia) for Southern Africa, omits the Nigerian flag entirely, and retains the bulleted list layout instead of integrating the flags next to the text.",qwen/qwen3.7-plus (median of 3),19.145,
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_016.pptx,2.00,2.00,"The prediction failed to change the slide background to a solid fill and failed to straighten/rotate the photos to 0 degrees (only resizing/moving them without correcting rotation), while also misaligning the photos' horizontal positions compared to the ground truth.","The photos are incorrectly mapped to their labels (Staircase is under Waterfall, Chess under Staircase, Waterfall under Chess) and the blue frame decorations have changed color from teal to blue.",qwen/qwen3.7-plus (median of 3),24.410,
12,Case 12: Stock Photo Cleanup,"Content, Layout",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_012.pptx,1.00,1.00,"The prediction fails to use the required specific captions ('Black and white image of deer', 'Giraffes in the wild', 'Football on grass') and instead uses incorrect, hallucinated descriptions, while also failing to match the required layout structure.","The prediction fails to use the required captions specified in the style target (e.g., 'Black and white image of deer'), instead using completely unrelated hallucinated text like 'Serene mountain landscape' for a picture of deer.",qwen/qwen3.7-plus (median of 3),27.966,
92,Case 92: Avatar Circle Crop,Content,/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_092.pptx,1.00,5.00,"The prediction failed to create circular photos or align them vertically; instead, it incorrectly converted images to text boxes and text to images, resulting in a completely different layout and object structure than requested.","The prediction perfectly matches the ground truth layout, correctly transforming all team photos into uniform circles that are vertically aligned with their corresponding name labels, with no unintended visual changes.",qwen/qwen3.7-plus (median of 3),18.481,
97,Case 97: LaTeX to Office Math (OMML),Content,/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_097.pptx,1.00,0.00,"The prediction failed to convert the text representations of equations into editable math objects, leaving them as plain text or removing them entirely, and significantly altered the slide structure by changing object types and positions.","The prediction fails to convert the equations into math objects and instead deletes them entirely from the slides, leaving incomplete sentences (e.g., 'for and' on slide 2) and missing content (all equations on slide 3), which renders the slides semantically broken and unreadable.",qwen/qwen3.7-plus (median of 3),23.749,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_021.pptx,2.00,1.00,"The prediction failed to apply Title Case to several slide titles (Slides 11, 12, 14, 15) and incorrectly altered non-title content (Slide 2 body text and formatting), violating the instruction to only change slide titles.","The prediction perfectly matches the ground truth in all visual aspects, correctly applying Title Case capitalization to slide titles (e.g., 'Who Are We?', 'What Do We Do?') while preserving all other content, formatting, and layout exactly as specified. | Prediction Slide 10 omits the entire body text content ('Intermediate users...', bullet points) present in Ground Truth Slide 9, and Prediction Slide 6 is a duplicate of Slide 7, failing to include the unique 'Our Workshops' content from Ground Truth Slide 6. | The model failed to apply Title Case capitalization to the slide titles (e.g., 'results of workshops', 'growth of dsi', 'contact') and erroneously converted the acronym 'DSI' to lowercase 'dsi', violating the specific preservation instruction.",qwen/qwen3.7-plus (median of 3),119.985,
87,Case 87: Merge Near-Duplicate Slides,Structure,/root/PPTArena/agent_bench/predictions/pptpilot_kimi_k26/case_087.pptx,1.00,2.00,"The prediction failed to reduce the slide count to 20 as required, instead retaining 20 slides but completely altering their content and structure with massive errors across nearly every slide from 14 onwards, ignoring the instruction to only remove the duplicate.","The prediction perfectly matches the ground truth for all provided slides, with identical text, fonts, colors, images, and layout alignment. | The prediction correctly removes the 'Transitioning the market' slide and preserves the remaining content with high fidelity, but the sequence is shifted (Prediction Slide 6 corresponds to Ground Truth Slide 7), resulting in a mismatch with the specific provided Ground Truth images for this batch. | The prediction fails to preserve the 'Database Part' slide (Ground Truth Slide 11) and incorrectly replaces the 'IIHC' slide (Ground Truth Slide 15) with a 'Key Asks' slide that does not exist in the target sequence.",qwen/qwen3.7-plus (median of 3),172.808,
