case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_017.pptx,1.00,4.00,"The prediction fundamentally fails on both slides: on Slide 1, the animal photos are incorrectly sized and positioned (cheetah is only 681px wide instead of full-width strip, tiger is 249px wide instead of tall right column, lion and kitten are misplaced and overlapping regions), and the white background is correct but the dynamic asymmetrical collage with clean diagonal white gaps is not achieved; on Slide 2, the prediction completely misses the gallery card structure—there are no dark cards with thin white outlines, the photos are just placed directly without framing mats, the grid lacks even margins, and multiple required shapes are missing entirely including the background rectangles that should serve as dark cards.","Slide 1 uses diagonal white gaps instead of the requested horizontal/vertical arrangement with strong diagonal division, and the tiger image is cropped to show only fur texture rather than the close-up face with eyes; Slide 2 matches well with dark background, white outlines, and 2x2 grid but lacks the dark card padding around photos that Ground Truth shows (photos fill cards completely rather than sitting inside with padding).",kimi-k2.6 (median of 3),45.833,
8,Case 8: Summarize Paragraphs,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_008.pptx,4.00,2.00,"The prediction successfully summarized the large text blocks on slides 2-9 into single concise paragraphs that accurately reflect the key points of the original text, matching the semantic intent of the instruction; however, the prediction retains original font sizes (20.0-24.0) where the ground_truth removed them (None), and includes more detailed content than the ground_truth's more aggressively condensed summaries, representing a minor deviation from the style target's requirement to remove previous inline styling and achieve consistent formatting.","Slide 1 matches Ground Truth perfectly; slides 2-5 show proper single-paragraph summaries with consistent formatting and preserved titles/logos, though the summary text content differs from Ground Truth (which is acceptable per rubric), and slide 5 is an extra slide not present in Ground Truth but follows the same valid pattern. | The prediction shows a severe content misalignment: PREDICTION_SLIDE_6 displays the 'organ on chip' summary (which belongs to slide 7), PREDICTION_SLIDE_7 shows the 'assays' summary (which belongs to slide 8), PREDICTION_SLIDE_8 shows the 'next level' summary (which belongs to slide 9), and PREDICTION_SLIDE_9 shows an entirely new 'WHO response' summary not present in the ground truth batch, while the ground truth slide 6 ('animal models') content is completely missing from the prediction sequence—indicating the predictions are shifted by one slide with the first slide dropped and an extraneous final slide added.",kimi-k2.6 (median of 3),275.638,
19,Case 19: Translate Chinese,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_019.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
20,Case 20: Remove Filler Words,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_020.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
15,Case 15: Bold Title (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_015.pptx,5.00,0.00,Prediction perfectly matches ground truth with no detectable differences.,"All slide titles are correctly made bold (CSE1300 on slides 1-2, 'What is Artificial Intelligence?', 'How does AI work?', and 'Types of Artificial Intelligence') while preserving all other text properties, and all non-title elements including body content, subtitles, logos, and slide structure remain completely unchanged across all 5 slides. | The prediction completely fails to match the ground truth slides: prediction slide 6 shows slide 7's content ('Artificial Intelligence Training Models' instead of 'Types of Artificial Intelligence'), and the entire slide sequence is shifted by one (prediction 6-11 correspond to ground truth 7-12), meaning slide 6's content is entirely missing and an extra slide 11 not present in ground truth appears, constituting a severe structural/content mismatch.",kimi-k2.6 (median of 3),377.694,
18,Case 18: Shorten Text On Slides,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_018.pptx,2.00,2.00,"The prediction failed to follow critical formatting requirements from the instruction: on the title slide, the custom run formatting (bold, white text, larger font sizes) was NOT removed as required—the prediction retained bold=True and specific font sizes (23.0) for author information instead of reverting to template defaults; on slides 4-8, the prediction removed bold formatting from section headers that should have been preserved as titles; the prediction added an erroneous paragraph about 'Validity is supported by member checking and source triangulation' to slide 12 that doesn't belong there; and the prediction failed to remove red text formatting on slide 3 (no evidence of this fix in the diff). While text summarization occurred throughout, these structural and formatting failures are significant.","The Prediction makes several unintended changes: Slide 1 title and author text remain in custom white styling instead of reverting to template default (accent-colored, non-bold), and author information is reformatted with superscript numbers and 'Faculty of Economics and Business' instead of 'FEB'; Slide 2 merges the last two bullet points and uses longer text than the concise Ground Truth; Slide 3 adds extra statistics (50,199 total, 2,188 inactive, 1,670 no income) not in Ground Truth and changes formatting from numbered list to bullets; Slide 4 removes the 'Resource Based View' subheading and changes structure; Slide 5 introduces entirely different content (Contingency theory) not present in Ground Truth's Resource Based View slide. | The Prediction slides show significant content misalignment with Ground Truth: Prediction slide 6 contains 'Community empowerment' content that belongs to slide 7, missing the 'Contingency Theory' heading and its two bullet points entirely; Prediction slide 7 shows 'Stakeholder Theory' content but lacks the proper heading format (bold black subheading with blue arrow) used in Ground Truth; Prediction slide 8 contains 'Accounting Systems and Procedures' content but again lacks the proper subheading format; Prediction slide 9 (Research Methods) adds unnecessary citation brackets [30] and [3] not present in Ground Truth; and Prediction introduces a completely new slide 10 ('FINDINGS AND DISCUSSION') that has no corresponding Ground Truth slide in this batch, indicating a slide ordering/content displacement issue. Additionally, the Prediction slides consistently use blue arrow bullets for all content instead of the Ground Truth's format of blue arrow for subheadings and smaller square bullets for content points, and the text is noticeably less concise than the Ground Truth summaries with longer, more verbose sentences. | Prediction slide 11 merges content from both GT slides 11-12 into one slide with different bullet structure and wording, drops the numbered list format, and omits the 'Validity is supported by member checking and source triangulation' bullet from slide 13; slide 13's 'Thank You' slide shows a white bar at the bottom not present in GT, indicating unintended visual modification.",kimi-k2.6 (median of 3),577.211,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_021.pptx,2.00,2.00,"The prediction failed on multiple critical requirements: (1) It incorrectly changed 'DSI' to 'Dsi' on Slides 3 and 12, violating the explicit requirement that existing acronyms must retain all-caps format; (2) It fully capitalized the question titles to 'Who Are We?' and 'What Do We Do?' instead of matching the ground truth's 'Who are we?' and 'What do we do?' (though this would be acceptable per the rubric, the 'Dsi' error is not); (3) It introduced formatting artifacts by splitting text into separate runs with None/False toggles for bold/italic/underline, suggesting improper text manipulation. The core task was Title Case capitalization while preserving acronyms, and the prediction corrupted the acronym 'DSI' twice.","Slide 3 incorrectly changes 'DSI' to 'Dsi' (losing the all-caps acronym format), which is an unintended alteration to non-requested content; other title case changes are correct and no other elements appear modified. | Critical content missing: Prediction slide 10 omits all bullet points and body text ('Intermediate users are often better instructors than experts' with three bullets and 'Humility and empathy are crucial') that appear in Ground Truth slide 10, leaving only the title and bold quote; additionally, Prediction slide 6 appears to be a duplicate of slide 7's content ('Workshop Coordination') rather than the 'Our Workshops:' content with bullet points and classroom image from Ground Truth slide 6, indicating major slide content errors and misalignment. | Critical errors: Prediction slide 11 shows 'Results of Workshops' instead of 'Workshop Instructors', Prediction slide 12 shows 'Growth of Dsi' with incorrect 'Dsi' casing instead of 'DSI' (acronym must remain all-caps), and Prediction slide 15 shows a completely different 'Contact' slide instead of matching Ground Truth slide 15's 'Results of Growth' content, indicating a major slide ordering/content mismatch.",kimi-k2.6 (median of 3),614.870,
24,Case 24: Add Agenda Slide After First,Structure,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_024.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
25,Case 25: Match Table Theme and Colors,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_025.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
4,Case 4: Increase Font Size on Slide 8,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_004.pptx,3.00,0.00,"The prediction increased font sizes by 2 points on slide 8 and preserved the main title, but failed to apply the size increase to two text boxes (TextBox 43 and 44, containing 'Inverted'/'upside down' and 'Real'/'formed by intersection of actual rays'), leaving their heights unchanged from initial values instead of allowing them to expand as their auto-fit settings would require with larger text; this means not all text received the +2pt increase.",No visual reasoning returned.,kimi-k2.6 (median of 3),1452.190,
22,Case 22: Center Align Title Placeholders,Layout,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_022.pptx,2.00,2.00,"The prediction fails to horizontally center text on multiple slides: Slides 4, 5, and 7 show no width/left position changes (retaining initial values instead of ground truth's centered positioning), slides 6 and 9 incorrectly retain LEFT alignment instead of removing the left-alignment override to achieve centering, and slide 2 introduces erroneous leading whitespace ('   Introduction') rather than removing it as required; additionally, the prediction makes numerous extraneous changes including removing text content on slides 1, 3, and 10, and altering hyperlink formatting, which go beyond the instruction scope.","The Prediction slide sequence appears to be misaligned with the Ground Truth sequence—Prediction slide 1 matches Ground Truth slide 2, Prediction slide 2 matches Ground Truth slide 3, Prediction slide 3 matches Ground Truth slide 4, Prediction slide 4 matches Ground Truth slide 5, and Prediction slide 5 is an extra slide not in the Ground Truth batch; however, comparing corresponding content, the title centering appears correctly applied with no unintended visual changes to fonts, colors, or layout elements, though the vertical positioning of titles varies slightly (e.g., 'The Project's Aim' sits higher in Prediction than Ground Truth). | The Prediction shows a major slide ordering error: Prediction slide 6 displays 'DMP or Stamp?' (Ground Truth slide 7), Prediction slide 7 shows 'Structure of a Stamp' (Ground Truth slide 8), Prediction slide 8 shows 'Structure of a Stamp-Module' (Ground Truth slide 9), and Prediction slide 9 shows 'Outlook/Access' (Ground Truth slide 10), while Prediction slide 10 shows a 'Thank you' slide not present in the Ground Truth batch. Additionally, Ground Truth slide 6 ('The Concept of Domain Data Protocols (DDPs)') is completely missing from the Prediction. While the individual slides that do appear are visually similar to their Ground Truth counterparts with centered titles, the wrong slide sequence and missing content represent a significant structural deviation.",kimi-k2.6 (median of 3),349.529,
26,Case 26: Match Slide Colors to Theme,Styling,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_026.pptx,2.00,2.00,"The prediction uses a dark green color (14532D) instead of the teal/dark green palette specified, fails to reduce body paragraph font size from 14.0 to 12.0 (keeping it at initial size), misses all light teal fill colors (E5F7F7, D0ECE8) for the content placeholder, removes solid fill types entirely, and neglects to recolor the date placeholder and decorative circle with the proper teal accent; while some elements were recolored, the visual hierarchy and professional palette implementation are substantially incorrect.","The prediction has several clear deviations: the table header changed from teal to dark green, table borders were removed creating a less structured appearance, body text in the left text box was recolored to teal instead of remaining dark, the body paragraph font size was not reduced relative to the heading, and the table cell text wraps to multiple lines due to narrower column widths, all of which break the visual hierarchy and consistency established in the ground truth.",kimi-k2.6 (median of 3),39.021,
11,Case 11: Italicize Subheadings (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_011.pptx,4.00,0.00,"The prediction correctly italicized all text across the presentation and properly excluded slides 1, 12, 16, and 20 from changes, but it incorrectly applied italic formatting to second-level sub-bullets on slides 10 and 17 where the ground truth intentionally left them non-italic, representing a minor deviation from the intended formatting pattern.","The prediction correctly italicizes text on slides 2-5 while preserving slide 1 unchanged, matching the ground truth's italic formatting, bold preservation, and layout; however, slide 5 ('Exercise Objectives') appears in the prediction but has no corresponding ground truth slide for direct comparison, and the text justification/spacing on slide 5 shows slight differences from typical slide layouts. | The prediction slides are severely misaligned with the ground truth: Prediction slide 6 shows Ground Truth slide 7's content, Prediction slide 7 shows Ground Truth slide 8's content, Prediction slide 8 shows Ground Truth slide 9's content, Prediction slide 9 shows Ground Truth slide 10's content, and Prediction slide 10 shows a completely different slide ('Exercise Assumptions') not present in the ground truth batch, indicating a major slide ordering/content error. | The prediction shows a slide order/content mismatch: Prediction slide 11 shows Ground Truth slide 12's content (Background), Prediction slide 12 shows Ground Truth slide 13's content (Module 1 divider), Prediction slide 13 shows Ground Truth slide 14's content (Scenario), and Prediction slide 14 shows Ground Truth slide 15's content (Questions 1-4), while Prediction slide 15 shows new content (Questions 5-7) not present in the Ground Truth batch; additionally, the prediction completely omitted/misplaced the 'Exercise Assumptions' slide (Ground Truth slide 11). While the italic formatting appears correctly applied where present and the excluded divider slide remains unchanged, the fundamental slide sequence and content alignment is severely broken.",kimi-k2.6 (median of 3),838.901,
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_027.pptx,2.00,2.00,"The prediction made all three placeholders the same size (216×216) and aligned them horizontally at the same top position (180.0), but critically failed to position each placeholder directly above its corresponding text label: the leftmost image (left=93.3) is above the 'shark' label, the middle image (left=374.4) is above the 'dolphin' label, but the rightmost image (left=655.5) is positioned above where the 'turtle' label should be—yet the horizontal alignment is wrong because the images appear to be in incorrect left-to-right order (shark image at left=93, dolphin at 374, but the turtle image at 655 doesn't match the text label positions), and more critically, the left positions don't align with their corresponding text labels' horizontal centers as required by the instruction.","The three images are resized to uniform dimensions and aligned horizontally, but they are incorrectly matched to their text labels—baseball image is above 'SHARK', shark image is above 'CAR', and car image is above 'BASEBALL'—violating the core requirement that each picture must be directly above its corresponding label.",kimi-k2.6 (median of 3),41.611,
31,Case 31: Fix Text Overflow,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_031.pptx,2.00,4.00,"The prediction reduced the text box width from 1077.6 to 890.0, which is still wider than the ground truth's 767.0 and likely still extends beyond the slide boundary; critically, the prediction failed to increase the height from the initial 181.76 to accommodate the text, leaving it at 181.76 versus ground truth's 247.19, meaning text is likely cut off or overflowed despite the instruction explicitly requiring all text remain visible.","The text box width was successfully reduced to fit within slide boundaries with proper right margin, but the text now appears slightly larger/font size increased compared to Ground Truth, and the line breaks differ causing the text to extend lower on the slide; the title 'Conclusion' position and formatting appear preserved.",kimi-k2.6 (median of 3),32.942,
32,Case 32: Arrange Image and Text,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_032.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
33,Case 33: Adjust Theme Colors to Light Blue,Styling,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_033.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
34,Case 34: Lambda Replacement,Content,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_034.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
28,Case 28: Fix Slide Order and Agenda,Structure,/root/PPTArena/agent_bench/predictions/opencode_minimax_m3/case_028.pptx,0.00,2.00,"The prediction completely failed to follow the instruction: it swapped slides 1 and 2 (putting 'Why visuals matter' first instead of 'Agenda'), left the remaining slides in incorrect positions (slide numbers show 6,3,5 instead of sequential order), and the agenda list on slide 2 (now in position 2) doesn't match the actual slide sequence, with content like 'Use high-quality images' appearing on what should be the Agenda slide rather than on its proper content slide.","The prediction fails to place the Agenda slide first (it's slide 2 instead of slide 1), and the 'Why Visuals Matter' content slide incorrectly appears as slide 1; additionally, prediction slides 3 and 4 are missing their slide numbers in the footer, while the date in the right margin has changed from 07/03/2026 to 07/06/2026 across all slides.",kimi-k2.6 (median of 3),196.740,
