case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
9,Case 9: Shorten Bullet Points,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_009.pptx,2.00,2.00,"The prediction failed to shorten the text on Slide 4 (keeping it verbose/original), violating the core instruction, and added unsupported details on Slides 9-10 that were not in the source.","The prediction correctly preserves the layout and text of unrequested slides (1-3), but fails to edit the text on slides 4 and 5 as instructed, leaving the original verbose content instead of the concise versions shown in the ground truth. | The prediction exhibits a major slide ordering error where the 'Budget Summary' table appears on Slide 6 (matching Ground Truth Slide 7) and 'Awarded Activities' on Slide 7 (matching Ground Truth Slide 8), causing a cascading mismatch for all subsequent slides.",qwen/qwen3.7-plus (median of 3),285.569,
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_016.pptx,2.00,2.00,"The prediction failed to align the photos above their corresponding labels (positions are scrambled relative to Ground Truth) and failed to change the slide background to solid fill, although it did correctly remove rotations and resize the photos to uniform squares.","The photos are correctly straightened and aligned in a row, but they are placed in the wrong order (Chess, Waterfall, Staircase) relative to their labels (Waterfall, Staircase, Chess), causing a semantic mismatch.",qwen/qwen3.7-plus (median of 3),28.947,
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_017.pptx,2.00,2.00,The prediction fails to set the solid white and charcoal backgrounds on both slides (remaining as 'BACKGROUND' type) and incorrectly implements the Slide 2 gallery by separating photos from their container cards rather than placing them inside dark cards with white outlines as requested.,"Slide 1 fails to create the requested dynamic asymmetrical collage with diagonal division and white gaps, instead presenting a rigid grid where images touch each other, and Slide 2 places the incorrect images in the top row (sand dunes and canyon instead of pebbles and raked sand) contrary to the specific ordering instructions.",qwen/qwen3.7-plus (median of 3),35.378,
19,Case 19: Translate Chinese,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_019.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
20,Case 20: Remove Filler Words,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_020.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
15,Case 15: Bold Title (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_015.pptx,5.00,2.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction perfectly matches the ground truth in all visual aspects, including title bolding, font styles, text positioning, and logo placement, with no unintended deviations. | The prediction introduces a major structural error by shifting the slide sequence (e.g., displaying 'Artificial Intelligence Training Models' on the first slide instead of 'Types of Artificial Intelligence'), resulting in the loss of original content.",qwen/qwen3.7-plus (median of 3),360.013,
11,Case 11: Italicize Subheadings (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_011.pptx,4.00,2.00,"The prediction correctly italicized all text on non-exempt slides and preserved the exempt slides, but it missed a subtle nuance present in the ground truth where specific sub-bullets on slides 10 and 17 were left non-italic.","The prediction perfectly matches the ground truth across all provided slides, correctly preserving the non-italic style of the title slide (Slide 1) and applying italics to all text on the subsequent content slides while maintaining original layout and formatting. | Prediction Slide 6 displays the content from Ground Truth Slide 7 instead of the correct content for Slide 6, indicating a major content mismatch despite the formatting being correct on the other slides. | The prediction perfectly matches the ground truth for all provided slides, correctly applying italics to content slides while leaving the module divider slide unchanged, with no unintended layout or formatting deviations.",qwen/qwen3.7-plus (median of 3),835.994,
18,Case 18: Shorten Text On Slides,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_018.pptx,3.00,2.00,"The prediction successfully summarized the text on slides 2-12 but failed to follow the instruction to 'simplify the title and author information' on the title slide by retaining custom bold formatting and large font sizes, whereas the ground truth reverted these to default styling.","The prediction successfully summarizes text and reverts title slide formatting to template defaults as requested, but Slide 1 incorrectly removes the author affiliation details present in the Ground Truth rather than just condensing them. | The prediction fails to maintain the correct slide sequence and content mapping; specifically, the 'Community Development' slide appears where 'Contingency Theory' should be, causing a cascading mismatch for subsequent slides, and the text is not sufficiently summarized as requested. | The prediction maintains the correct slide structure, layout, and background elements, but the text content on slides 11 and 12 differs semantically from the ground truth (e.g., different numbering and phrasing), indicating a variation in summarization rather than exact matching.",qwen/qwen3.7-plus (median of 3),514.949,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_021.pptx,5.00,2.00,"The prediction correctly applied Title Case to all slide titles, including valid variations for question titles ('Who Are We?' vs 'Who are we?') which are explicitly accepted by the rubric, and preserved acronyms like 'DSI'.","The prediction accurately applies Title Case capitalization to all slide titles (including the acceptable full capitalization of 'Who Are We?' and 'What Do We Do?') while perfectly preserving all other visual elements, fonts, colors, and layouts from the ground truth. | Prediction Slide 10 omits the entire body content (bullet points and subtext) present in Ground Truth Slide 9, retaining only the title and the final bolded quote, which constitutes a major loss of information. | The prediction is missing Slide 11 ('Workshop Instructors') entirely, causing a slide shift where the prediction's Slide 11 corresponds to the ground truth's Slide 12, and the final 'Contact' slide appears in the prediction but not the provided ground truth batch.",qwen/qwen3.7-plus (median of 3),566.045,
25,Case 25: Match Table Theme and Colors,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_025.pptx,4.00,2.00,"The prediction successfully applies a dark header and alternating row colors as requested, but introduces unrequested changes to font size and bolding that differ from the ground truth's minimal styling approach.",The prediction fails to use the presentation's theme colors for the table; it uses generic white and light gray rows with black text instead of the required dark teal header and alternating green/teal theme colors seen in the ground truth.,qwen/qwen3.7-plus (median of 3),22.368,
22,Case 22: Center Align Title Placeholders,Layout,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_022.pptx,1.00,5.00,"The prediction fails to horizontally center the text on slides 6 and 9 (leaving them LEFT aligned) and incorrectly modifies text content on slides 2, 3, and 10 rather than just adjusting alignment/spacing.","The prediction slides are visually identical to the ground truth, with all titles correctly centered and no unintended changes to fonts, colors, or layout elements. | The prediction perfectly matches the ground truth across all slides, with titles correctly center-aligned and all other visual elements, fonts, and layouts preserved without deviation.",qwen/qwen3.7-plus (median of 3),351.685,
26,Case 26: Match Slide Colors to Theme,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_026.pptx,2.00,1.00,"The prediction applies a teal/green palette to shapes but fails to apply it to the text (leaving it white), ignores the font size reduction for hierarchy, and alters the background type, contradicting the requirement for consistent, readable text in the requested palette.",The prediction drastically alters the slide structure by changing the background to dark green (instead of keeping it white) and creating a severe layout overlap where the body text obscures the top rows of the table.,qwen/qwen3.7-plus (median of 3),23.521,
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_027.pptx,5.00,1.00,"The prediction successfully resized all three placeholders to identical dimensions and aligned them horizontally with consistent top values (173.22), achieving the semantic intent of the instruction despite minor coordinate permutations compared to the ground truth.","The prediction incorrectly swaps the images so they do not match their corresponding text labels (e.g., the baseball image is placed above the 'SHARK' label), violating the semantic alignment requirement despite correct sizing and layout.",qwen/qwen3.7-plus (median of 3),25.007,
14,Case 14: Bold Title (A),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_014.pptx,5.00,1.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction fails to preserve the slide sequence and content, as it omits the Ground Truth Slide 2 ('Depth-Limited Subgame solving...') entirely and shifts subsequent slides, despite correctly applying bold formatting to the titles that are present. | The prediction slides are visually identical to the ground truth across all provided examples, preserving all text, diagrams, colors, and layout elements perfectly. | The prediction displays a completely different slide (Head-to-head performance) for slide 15 compared to the ground truth (Safe depth-limited solving), and the slide sequence is shifted such that the content of ground truth slides 12-15 appears in prediction slides 11-14 with incorrect progression states.",qwen/qwen3.7-plus (median of 3),896.489,
24,Case 24: Add Agenda Slide After First,Structure,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_024.pptx,5.00,0.00,"The prediction successfully adds a new slide titled 'Agenda' containing the correct numbered list ('1. Introduction', '2. Result and Discussion', '3. Conclusion') and updates subsequent slide numbers, matching the semantic intent of the instruction despite minor layout differences from the ground truth.","The prediction successfully inserts the correct Agenda slide with the right content and sequence, but uses a simple bulleted list layout instead of the specific styled blue blocks with large side-numbers shown in the ground truth. | The prediction completely fails to insert the requested 'Agenda' slide; instead, it appears to have deleted the section divider slide (Ground Truth Slide 6) and shifted all subsequent content slides up by one position, resulting in a missing slide and incorrect sequence.",qwen/qwen3.7-plus (median of 3),373.696,
31,Case 31: Fix Text Overflow,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_031.pptx,2.00,5.00,"The prediction resized the text box width but left it significantly wider than the ground truth (911 vs 767), likely failing to ensure it fits entirely within the slide boundaries with a reasonable margin as required, and reduced the height instead of adjusting it to ensure text visibility.","The prediction successfully resized the text box to fit within the slide boundaries while preserving all text, font styles, and the original title position, matching the Ground Truth perfectly.",qwen/qwen3.7-plus (median of 3),20.376,
13,Case 13: Italicize Subheadings (D),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_013.pptx,2.00,3.00,"The prediction failed to italicize the subtitle on Slide 1 and missed introductory text on Slides 25-29, while incorrectly italicizing the main title on Slide 34, violating the instruction to not change main titles.","The Prediction fails to italicize the subtitle text ('Department of Education', 'January 30, 2020') on Slide 1, which is a direct visual deviation from the Ground Truth and the specific instruction for the title slide. | The prediction accurately applies italics to all specified subheadings and introductory paragraphs (e.g., 'Abbreviations', 'Goal:', 'Actions:', and top-level bullet points) while correctly keeping main titles and nested sub-bullets non-italic, matching the ground truth formatting perfectly. | The prediction perfectly matches the ground truth for all provided slides, correctly applying italics to subheadings (e.g., 'Goal:', 'Action:') while keeping the main titles and nested body text in standard format.",qwen/qwen3.7-plus (median of 3),1068.724,
28,Case 28: Fix Slide Order and Agenda,Structure,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_028.pptx,2.00,1.00,"The prediction failed to place the Agenda slide first (it remains at position 2 with wrong content) and did not correctly order the Conclusion and Q&A slides at the end, resulting in a disorganized presentation structure that contradicts the instruction.","The prediction failed to reorder the slides logically, placing a content slide ('Why Visuals Matter') first instead of the required Agenda slide, and incorrectly changed the date metadata on multiple slides.",qwen/qwen3.7-plus (median of 3),218.017,
23,Case 23: Add Thank You Slide,"Structure, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_023.pptx,3.00,0.00,"The prediction adds a 'Thank you' slide but uses an incorrect layout (Title Slide with subtitle placeholder) instead of the ground truth's 'Title Only' layout, and introduces unintended modifications to content on Slide 9.","The prediction failed to add the requested 'Thank you' slide and instead displays an entirely different, unrequested content slide ('GIS Capabilities') as the final slide, failing the core instruction. | The prediction fails to add the requested 'Thank you' slide and instead replaces the original first slide (Ground Truth Slide 6) with an unrelated map slide, resulting in content loss and instruction failure. | The prediction successfully adds a new 'Thank you' slide at the end while perfectly preserving the visual structure, fonts, and theme of the preceding Acknowledgements slide.",qwen/qwen3.7-plus (median of 3),424.550,
29,Case 29: Convert Bar Chart to Pie Chart,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_029.pptx,3.00,0.00,"The prediction correctly changes the chart type on slide 3 as requested, but it incorrectly modifies text content on slides 2, 4, 5, 6, 7, 8, and 9, violating the implicit constraint to preserve other elements.","The model failed to modify the correct slide; it changed the chart on Slide 4 (which was already a pie chart) instead of Slide 3 (which contained text statistics), resulting in a complete slide shift where Slide 3 is missing and Slide 5 is displaced. | The prediction fails to execute the instruction as the slide numbering is completely misaligned (Prediction Slide 6 corresponds to Ground Truth Slide 7), and the requested chart transformation from column to pie chart was not performed on any slide.",qwen/qwen3.7-plus (median of 3),225.887,
32,Case 32: Arrange Image and Text,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_032.pptx,4.00,2.00,"The prediction successfully resolves the core issues (image cut-off and text overflow) by resizing and repositioning elements, but differs from the ground truth in specific layout coordinates and omits the stylistic change (bold to regular) mentioned in the rubric.","The prediction introduces unintended visual changes by making the body text bold and changing the 'arXiv' link color to yellow/orange, whereas the ground truth uses regular weight text and red links; additionally, the left image still appears to be cut off at the left edge.",qwen/qwen3.7-plus (median of 3),22.006,
30,Case 30: Convert Text Data to a Line Chart,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_030.pptx,3.00,0.00,"The prediction successfully created a line chart with markers and included the correct data series, but it failed to create a 'custom legend' (likely relying on the default chart legend or missing the specific custom construction required) and included significant unintended text edits on other slides.","The prediction fails to execute the instruction on slide 8; the provided deck only contains 5 slides (ending at Figure 5), completely omitting the target slide where the text-to-chart conversion was requested. | The prediction correctly converts the data to a line chart with markers and places a legend on the right, but it introduces a standard grid background and axis labels that differ from the cleaner, data-label-focused style of the ground truth, and the line colors lack the distinct contrast seen in the target.",qwen/qwen3.7-plus (median of 3),208.355,
33,Case 33: Adjust Theme Colors to Light Blue,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_033.pptx,0.00,4.00,"The prediction completely failed to perform the requested color theme adjustment and instead introduced extensive, unrelated text and formatting corruptions across nearly every slide.","The prediction accurately updates the theme colors from dark blue to light blue across all charts and graphic elements while preserving the original layout, typography, and orange accent colors, perfectly matching the visual intent of the ground truth. | The prediction successfully updates the theme colors to light blue as requested, but Slide 9 retains the original dark navy for the map and callout headings, which contradicts the visual evidence in the Ground Truth where these elements are light blue.",qwen/qwen3.7-plus (median of 3),316.570,
36,Case 36: Add Speaker Notes,Structure,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_036.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction perfectly matches the ground truth for all visible slides, correctly preserving the title slide, list slide, and content slides with identical text, formatting, and image placement. | The prediction perfectly matches the ground truth for all provided slides (6-9), preserving exact text content, formatting, image placement, and slide order without any unintended deviations.",qwen/qwen3.7-plus (median of 3),343.951,
37,Case 37: Add Transitions,Interactivity,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_037.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction slides are visually identical to the ground truth slides in terms of content, layout, fonts, colors, and images, indicating no unintended changes were made to the non-requested content. | The prediction slides are visually identical to the ground truth slides in terms of content, layout, fonts, and images, indicating that no unintended changes were made to the slide content while applying the requested transition.",qwen/qwen3.7-plus (median of 3),329.239,
41,Case 41: Match Background to Picture,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_041.pptx,2.00,2.00,"The prediction applied a solid fill instead of the required gradient and incorrectly modified text content and hyperlinks, violating the constraint to keep other elements unchanged.","The prediction uses a flat, solid light gray background instead of the required soft top-to-bottom blue-gray gradient seen in the ground truth, and it is missing the second slide entirely.",qwen/qwen3.7-plus (median of 3),22.709,
38,Case 38: Flip Theme Scheme,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_038.pptx,1.00,2.00,"The prediction fails to flip the theme (backgrounds remain non-solid/background type instead of white) and catastrophically corrupts the slide structure by swapping text content between placeholders (e.g., body text moved to title areas, slide numbers replaced with body text), violating the requirement to preserve original content and layout.","The prediction fails to preserve the original content and layout structure, specifically by inserting an unintended ellipsis on Slide 1 and replacing the slide number with a line on Slide 2, while also altering bullet point colors and subtitle opacity. | The prediction fails to preserve the original slide ordering (shifting content by one slide) and alters non-requested visual elements like link colors (gold to blue) and bullet point shades, violating the instruction to only flip the theme.",qwen/qwen3.7-plus (median of 3),319.360,
42,Case 42: Organize Research Poster,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_042.pptx,3.00,2.00,"The prediction reorganizes the content into columns but misplaces key elements: the 'Conclusion' column is assigned text meant for 'Materials', and charts/tables intended for 'Results' are placed in the 'Abstract' or 'Materials' columns, failing the specific content grouping requirement.","The prediction incorrectly distributes content across columns: the bar chart is misplaced in the 'Materials' column instead of 'Results/Data Analysis', and instructional text ('How to use this template') is incorrectly placed in the 'Conclusion' column instead of 'Abstract'.",qwen/qwen3.7-plus (median of 3),29.087,
44,Case 44: Match Flag to Text,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_044.pptx,2.00,3.00,"The prediction failed to create the required flag-text pairings (missing separate text boxes and proper flag arrangement) and incorrectly retained the original bulleted list instead of replacing it with the new layout, although it did preserve the correct text content.","The prediction correctly pairs the flags with the text and removes duplicates, but significantly alters the slide structure by converting the layout from a grid of large images to a vertical bulleted list with much smaller flags, creating a noticeable visual deviation from the ground truth.",qwen/qwen3.7-plus (median of 3),23.367,
45,Case 45: Lighter Colors,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_045.pptx,3.00,1.00,"The prediction successfully updated the dollar signs and backgrounds, but it used different object types (swapping picture icons for text shapes and vice versa) and positions compared to the ground truth, indicating an incomplete or inconsistent application of the icon replacement instruction.","The prediction failed to lighten the background colors (using saturated blue and red instead), used unrecognizable blob shapes for the clock icons, and cut off the bottom text in the Devices box.",qwen/qwen3.7-plus (median of 3),22.950,
35,Case 35: Structural Fix,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_035.pptx,1.00,2.00,"The prediction fails to consolidate text into coherent phrases (e.g., Slide 3 content is missing/misplaced, Slide 4 text is fragmented) and misses the specific font size change for the subtitle on Slide 1, fundamentally failing the instruction to clean up text structure and apply specific edits.","On Slide 1, the subtitle text was incorrectly merged into a single run without line breaks or spacing (e.g., 'PRESENTED BYK. RANJITHDEPARTMENT OF CHEMISTRYRESEARCH SCHOLAR'), causing significant visual overlap with the desk illustration and making it unreadable compared to the distinct lines in the Ground Truth. | The prediction exhibits a significant slide ordering error where the content of Ground Truth Slide 6 appears as Prediction Slide 6, causing a sequential mismatch for the remaining slides (e.g., GT Slide 7 matches Prediction Slide 7 visually but is out of sequence relative to the start), and Prediction Slide 10 introduces entirely new content not present in the Ground Truth batch. | The prediction is visually identical to the ground truth across all provided slides, with no unintended changes to text, layout, fonts, colors, or images.",qwen/qwen3.7-plus (median of 3),572.001,
34,Case 34: Lambda Replacement,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_034.pptx,1.00,1.00,"The prediction failed to correctly consolidate text runs, resulting in a massive loss of fragmented text content and formatting (e.g., missing runs in Slides 1, 2, 3, etc.), and it did not perform the required 'Lambda' to 'λ' replacement in the expected structured manner, instead merging disparate text elements incorrectly.","The prediction incorrectly merged distinct text lines on Slide 1 into a single illegible string (e.g., 'PRESENTED BYK. RANJITHDEPARTMENT') despite identical formatting, violating the instruction to only consolidate fragmented runs while preserving visual appearance. | The prediction fails to preserve the original slide sequence, omitting the 'Classification of Spectroscopy (Emission)' text slide and misaligning subsequent content, while also failing to consolidate fragmented text runs in the visible slides. | The prediction is missing the first slide of the sequence (Ground Truth Slide 11), causing a complete slide mismatch where Prediction Slide 11 corresponds to Ground Truth Slide 12, and the final slide in the prediction has no corresponding ground truth.",qwen/qwen3.7-plus (median of 3),580.015,
46,Case 46: Convert Text & Arrows to SmartArt,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_046.pptx,2.00,2.00,"The prediction failed to remove the extraneous 'YOU' text box as explicitly required by the style target, although it did successfully organize the other stakeholder boxes around the central icon.","The prediction fails to follow the instruction to remove the extraneous 'YOU' text box and changes the diagram's color scheme from orange to blue, deviating significantly from the ground truth style.",qwen/qwen3.7-plus (median of 3),23.090,
47,Case 47: Change Line Graph to Bar Graph,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_047.pptx,5.00,5.00,"The prediction successfully converted the line chart to a clustered column chart as requested, and the discrepancy in the slide number placeholder text is an unrelated artifact not specified in the instruction, meaning the core semantic intent was fully achieved.","The prediction successfully converts the chart to a clustered column chart while perfectly preserving all text, data labels, axis values, footer elements, and layout positioning identical to the ground truth.",qwen/qwen3.7-plus (median of 3),20.231,
40,Case 40: Hindu Center Titles,"Content, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_040.pptx,2.00,1.00,"The prediction correctly centered titles on slides 2 and 5 (not shown in diff), but failed to achieve the required horizontal centering on slides 1, 7, and 9, with significant left-position deviations from the ground truth and unintended vertical shifts on slides 1 and 9.","The prediction has a severe slide ordering mismatch (shifted by one slide), causing the content of Slide 1 to be replaced by a truncated version of Slide 2's title, and the required centering edits for Slide 5 are applied to the wrong slide image (Slide 2). | The prediction fails to match the ground truth slide sequence (slides are mismatched by index), and for the target slides that are present (e.g., slide 7/Buddha and slide 9/Map), the main titles remain left-aligned instead of being horizontally centered as required.",qwen/qwen3.7-plus (median of 3),270.346,
51,Case 51: Currency Symbol Swap (EUR→USD),Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_051.pptx,4.00,5.00,"The prediction correctly converted all monetary values on slides 2 and 3 to US Dollar format (symbol, placement, separator), matching the ground truth's semantic outcome, but introduced minor unrequested structural changes (splitting text into runs) and formatting deviations on Slide 1.","The prediction perfectly matches the ground truth in content, layout, and styling, with all monetary values correctly converted to US Dollar format ($ symbol prefix and comma separators) as instructed.",qwen/qwen3.7-plus (median of 3),27.607,
