case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_016.pptx,2.00,2.00,"The prediction made critical errors on Slide 2: all three photos are positioned at top=102.36pt instead of the required ~135pt alignment, are sized at 236.22pt instead of ~230pt, and their horizontal positions are swapped (WATERFALL and STAIRCASE positions are exchanged, CHESS is not at its target position). While rotations were removed and sizes are similar, the photos fail to form a unified triptych with aligned top edges and correct left-to-right ordering above their labels. The Slide 1 changes in the ground truth were explicitly noted as incidental and not required, so the prediction correctly left Slide 1 unchanged, but the core Slide 2 photo layout task was substantially botched.","The photos are horizontally aligned and straightened with similar sizes, but the image-label correspondence is critically wrong: WATERFALL label sits under the STAIRCASE photo, and STAIRCASE label sits under the WATERFALL photo, breaking the instruction that 'each photo should sit directly above its corresponding label'; additionally, the blue frame decorations remain teal instead of the ground truth's blue (#4472C4), and the slide background appears white rather than solid fill as specified.",kimi-k2.6 (median of 3),31.452,
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_017.pptx,2.00,3.00,"The prediction attempted both slide transformations but with significant structural errors: on Slide 1, the animal photos are dramatically undersized and positioned with excessive margins rather than filling the slide as a dynamic collage (cheetah is 614px wide vs 960px, tiger is 312px wide vs 568px, and kitten is only 138px tall vs 234px), failing to create the requested 'long strip' and 'tall column' effects; on Slide 2, the prediction swapped which photos go in which cards (e.g., Card 2 contains what was initially Picture 1/sand with spheres instead of being top-right), and the cards/photos are positioned at incorrect coordinates that don't create the centered 2×2 grid with even margins—the grid is shifted too far left and top with uneven spacing, plus the photos are smaller than their cards with inconsistent padding rather than filling most of the card area.","Slide 1 uses a clean white background with proper animal photos and white gaps, but lacks the dynamic diagonal composition and asymmetrical sizing (cheetah is not a horizontal strip, tiger is not a tall right column, lion and kitten don't create the diagonal division); Slide 2 has the dark charcoal background and 2×2 grid with white outlines, but the photo positions are swapped (canyon in top-left instead of bottom-right, pebbles in top-right instead of top-left) and photos touch the card borders without padding, differing from the ground truth's gallery card style with internal padding.",kimi-k2.6 (median of 3),42.602,
15,Case 15: Bold Title (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_015.pptx,5.00,0.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction correctly makes all slide titles bold (CSE1300, 'What is Artificial Intelligence?', 'How does AI work?', 'Types of Artificial Intelligence') and preserves all non-title content unchanged; however, the prediction appears to have reordered or duplicated slides compared to the ground truth sequence (Ground Truth slide 2 is a wider title slide variant, while Prediction slide 2 shows GT slide 3's content, and Prediction slide 5 shows new content not in the ground truth batch), indicating unintended structural changes beyond the requested title formatting. | The prediction slides are completely misaligned with the ground truth slides—Prediction slide 6 shows Ground Truth slide 7's content, Prediction slide 7 shows Ground Truth slide 8's content, and so on, with the entire sequence shifted by one position and missing 'Types of Artificial Intelligence' entirely, while introducing an unverified slide 11 ('Applications and use cases for Artificial Intelligence') that has no corresponding ground truth in this batch.",kimi-k2.6 (median of 3),299.248,
19,Case 19: Translate Chinese,Content,/root/PPTArena/agent_bench/predictions/opencode_glm52/case_019.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
11,Case 11: Italicize Subheadings (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_011.pptx,4.00,0.00,"The prediction correctly italicized all text across the presentation and properly excluded slides 1, 12, 16, and 20 from changes, but it incorrectly applied italic formatting to second-level sub-bullets on slides 10 and 17 where the ground truth intentionally left them non-italic, representing a minor but clear deviation from the intended formatting specification.","The prediction correctly applies italic formatting to all text on slides 2-5 while preserving slide 1 unchanged, matching the semantic intent; however, there is a slide alignment mismatch where Ground Truth slide 2 (title slide variant) corresponds to Prediction slide 1, and Ground Truth slide 3 (COVID-19 Response Objectives) corresponds to Prediction slide 2, suggesting the prediction may have dropped or reordered a slide, though the visual formatting itself is correct on all presented slides. | The prediction slides are completely misaligned with the ground truth slides—Prediction slide 6 shows Ground Truth slide 7's content, Prediction slide 7 shows Ground Truth slide 8's content, Prediction slide 8 shows Ground Truth slide 9's content, Prediction slide 9 shows Ground Truth slide 10's content, and Prediction slide 10 shows entirely new content ('Exercise Assumptions') not present in any ground truth slide, indicating a severe structural/content mismatch rather than just a visual formatting error. | The prediction slides are severely misaligned with the ground truth: Prediction slide 11 shows 'Background' content instead of 'Exercise Assumptions', slide 12 shows the 'Module 1: Patient Presentation' divider instead of 'Background', slide 13 shows 'Module 1: Scenario' instead of the divider, slide 14 shows 'Module 1: Questions' instead of 'Scenario', and slide 15 shows different questions (5-7) instead of questions 1-4, indicating the entire slide sequence is shifted by one position with content from wrong slides.",kimi-k2.6 (median of 3),772.763,
14,Case 14: Bold Title (A),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_014.pptx,5.00,1.00,Prediction perfectly matches ground truth with no detectable differences.,"The Prediction correctly makes titles bold on slides 2-5 while leaving slide 1 unchanged, matching the semantic intent; however, the Ground Truth shows slide 2 as a duplicate title slide with 'Tuomas Sandholm' bolded, while Prediction slide 2 shows 'DEPTH-LIMITED SEARCH FOR IMPERFECT-INFORMATION GAMES' bolded, indicating a slide ordering discrepancy where Prediction slide 2 matches Ground Truth slide 3, Prediction slide 3 matches Ground Truth slide 4, and Prediction slide 4 matches Ground Truth slide 5, with an extra slide 5 in Prediction not present in Ground Truth, suggesting the model processed the correct bolding logic but the slide sequence alignment is offset. | The prediction perfectly matches the ground truth across all slides: the title 'Depth-limited solving' is bold on slides 6-10 (excluding slide 1 as required), all other formatting properties (font, size, color) are preserved, and all diagram content, probabilities, tree structures, and bullet points remain completely unaltered with no unintended visual changes. | The prediction shows significant content errors across multiple slides: slide 11 incorrectly displays red-highlighted 'Rock' labels and values from slide 12's ground truth; slide 12 incorrectly shows π²₂ values from slide 13's ground truth; slide 13 is missing the purple text box and 'Theorem' text that appear in ground truth slide 14; and slide 15 completely changes to a different slide about 'Head-to-head performance in 2-player no-limit Texas hold'em' instead of matching ground truth slide 15's 'Safe depth-limited solving starting later than the root' content. The title bolding instruction appears correctly applied, but substantial unintended visual changes and content swaps occurred throughout the deck.",kimi-k2.6 (median of 3),743.964,
18,Case 18: Shorten Text On Slides,Content,/root/PPTArena/agent_bench/predictions/opencode_glm52/case_018.pptx,2.00,2.00,"The prediction failed to remove custom formatting on the title slide (title remains bold, size 40, white; author info remains bold, size 34/23), condensed but did not revert author styling to template defaults, and on slides 2-12 merged multiple bullet points into dense paragraphs rather than breaking them into shorter digestible points as required, while also missing several paragraph breaks present in the ground truth; slide 3's red text removal cannot be verified from this diff but the formatting issues on slide 1 and structural approach on content slides represent notable misses.","The title slide (slide 1) has major formatting deviations: the title is bold, white, and oversized instead of thin, non-bold, and accent-colored as required by the style target, and the author information is also bold and white instead of default placeholder styling; slides 2-4 present text as dense paragraphs rather than concise bullet points or shorter digestible points as specified in the style target; slide 5 introduces 'Contingency Theory' content that doesn't appear in the ground truth sequence, indicating a structural deviation. | The Prediction deck shows significant content and structural errors: Prediction slide 6 incorrectly shows 'Community Development' content instead of 'Contingency Theory' (content from slide 7), Prediction slide 7 incorrectly shows 'Stakeholder Theory' content instead of 'Community Development' (content from slide 8), Prediction slide 8 incorrectly shows 'Accounting Systems and Procedures' content instead of 'Stakeholder Theory' (content from slide 9), Prediction slide 9 incorrectly shows 'Research Methods' content instead of 'Accounting Systems and Procedures' (content from slide 10), and Prediction slide 10 shows 'Findings and Discussion' content which is entirely new and not present in the Ground Truth batch. This represents a severe slide content misalignment where all slide contents are shifted and mismatched with their titles, indicating major structural errors in the prediction. | The prediction merges slides 11 and 12 into a single slide with a dense paragraph, losing the numbered list format and separating what should be distinct findings; slide 12's title incorrectly becomes 'CONCLUSION AND IMPLICATION' instead of 'FINDINGS AND DISCUSSION', and the conclusion slide (prediction slide 12) compresses three separate bullet points into one dense paragraph, reducing readability and breaking the expected structure.",kimi-k2.6 (median of 3),356.826,
13,Case 13: Italicize Subheadings (D),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_013.pptx,3.00,1.00,"The prediction missed italicizing introductory paragraphs/subheadings on Slides 25, 27, 28, and 29 (Content Placeholder 2 in each), which the ground truth correctly italicized per the instruction to make all subheadings and introductory paragraphs italic throughout the presentation; while most changes were applied correctly (96.2% similarity), these four missed subheadings represent a pattern of incomplete execution on introductory text labels.","The Prediction fails to italicize the subheading/introductory text on Slide 5 ('Negotiated Rulemaking Information:' body text should remain non-italic, but the instruction targets subheadings and intro paragraphs; more critically, Prediction Slide 5 contains completely different content from Ground Truth Slide 5—wrong websites, wrong bullet points, and added 'Docket ID' information—indicating a content substitution error rather than mere formatting, while Slides 1-4 match well. | The Prediction slides show a misalignment with the Ground Truth slide numbering: Prediction slide 6 shows Ground Truth slide 7's content ('Accreditation' with 'Abbreviations'), Prediction slide 7 shows Ground Truth slide 8's content, Prediction slide 8 shows Ground Truth slide 9's content, and Prediction slide 9 shows Ground Truth slide 10's content ('School Closures'). The original Ground Truth slide 6 ('Negotiated Rulemaking Information:') is completely missing from the Prediction batch, while an extra Prediction slide 10 ('Accreditation - School Closures') appears that has no corresponding Ground Truth slide in this batch. Within the slides that do correspond, the italic formatting of top-level bullets and subheadings ('Abbreviations', 'HEA master calendar requirement', 'Accreditation regulatory package', 'Early implementation', 'Delayed implementation', 'Goal:', 'Actions:') appears correct, and nested sub-bullets remain non-italic as required. However, the missing original slide 6 content and the extra unmatched slide 10 represent significant structural deviations from the Ground Truth sequence. | The Prediction slides correctly apply italic formatting to subheadings ('Goal:', 'Action:', 'Actions:') and introductory paragraphs while preserving non-italic formatting for nested sub-bullets and main slide titles, matching the semantic intent of the Ground Truth; however, Prediction slide 11 appears to be a duplicate of Ground Truth slide 12 rather than slide 11, and the slide numbering in the Prediction (11-15) is offset by +1 compared to Ground Truth (10-14), indicating a content sequencing issue.",kimi-k2.6 (median of 3),1025.538,
22,Case 22: Center Align Title Placeholders,Layout,/root/PPTArena/agent_bench/predictions/opencode_glm52/case_022.pptx,2.00,2.00,"The prediction failed to achieve the core instruction on multiple slides: slides 4, 5, and 7 show no change to title placeholder width/left position (still at initial values) while ground truth adjusted these for visual centering; slide 2's title has broken/fragmented text ('Int', 'roductio', 'n' separately) instead of the cleaned 'Introduction' with whitespace removed; slides 3 and 10 have incorrect text content (missing '(BMBF)' and truncated 'Thank you'); and while slides 6 and 9 correctly center-aligned their non-placeholder headings, the prediction applied center alignment to slide 1's already-centered manual text box unnecessarily. The ground truth's approach of adjusting placeholder dimensions for true visual centering was largely missed, with only alignment changes applied to some slides without the accompanying positional adjustments.","The prediction correctly center-aligns titles on slides 2-5 and preserves all other content, but slide 1 shows a slight vertical shift of the title block downward compared to ground truth, and the prediction includes an extra slide 5 ('The Concept of Domain Data Protocols') not present in the provided ground truth batch which was not part of the comparison set. | The Prediction deck shows significant slide misalignment: Prediction slide 6 matches Ground Truth slide 7 (DMP or Stamp?), Prediction slide 7 matches Ground Truth slide 8 (Structure of a Stamp), Prediction slide 8 matches Ground Truth slide 9 (Structure of a Stamp-Module), and Prediction slide 9 matches Ground Truth slide 10 (Outlook/Access), meaning Ground Truth slide 6 (The Concept of Domain Data Protocols) is completely missing from the Prediction and an extra slide 10 (Thank you) appears that has no Ground Truth counterpart in this batch. Additionally, within the matched slides, the title centering appears correct, but the overall deck structure is broken with a missing slide and content shifted across slide numbers.",kimi-k2.6 (median of 3),353.582,
25,Case 25: Match Table Theme and Colors,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_025.pptx,4.00,2.00,"The prediction successfully implemented a dark header (1F2C28 with white text) and alternating row colors (FFFFFF and E7E6E6 with dark text), matching the semantic intent of the instruction; however, it incorrectly added bold formatting to header cells that the ground truth did not have, representing a tiny inaccuracy that doesn't affect the core styling requirement.","The prediction uses a dark header and alternating rows as requested, but the colors are completely wrong: the header is near-black instead of teal, and data rows use stark white/light gray instead of the green-teal banded colors from the presentation's theme, creating poor visual integration with the dark green slide background.",kimi-k2.6 (median of 3),24.156,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_glm52/case_021.pptx,4.00,1.00,"The prediction correctly applies Title Case to all slide titles including 'Who Are We?', 'What Do We Do?', 'Brief History of DSI', and 'Growth of DSI', matching the semantic intent; however, it introduces unnecessary formatting differences by splitting 'DSI' into separate text runs and altering bold/italic/underline properties from False to None (or vice versa), which are minor technical deviations from ground truth that don't affect visual appearance but do represent small extra changes beyond the requested capitalization.","The prediction correctly applies Title Case to all slide titles ('Who Are We?' and 'What Do We Do?' with full capitalization accepted per rubric, 'Brief History of DSI' and 'Our Workshops:' already proper), while preserving all other content, formatting, logos, images, colors, and layout exactly as in the ground truth with no unintended changes. | Critical content missing: Prediction slide 6 shows 'Workshop Coordination' instead of 'Our Workshops:' with its bullet points and classroom image; Prediction slide 10 is missing all body content ('Intermediate users...' section with three bullet points and 'Humility and empathy are crucial'); Prediction slide 10 also shows incorrect slide number (10 vs 9) and has an underline added to the quote text; these are major unintended structural and content alterations beyond just title case changes. | The prediction deck has completely scrambled the slide order: Prediction slide 11 shows Ground Truth slide 12's content ('Results of Workshops'), prediction 12 shows GT 13 ('Growth of DSI'), prediction 13 shows GT 14 ('Growth Statistics'), prediction 14 shows GT 15 ('Results of Growth'), and prediction 15 shows a new 'Contact' slide not present in the ground truth batch, while GT slide 11 ('Workshop Instructors') is entirely missing from the prediction.",kimi-k2.6 (median of 3),464.413,
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/opencode_glm52/case_027.pptx,4.00,4.00,"The prediction made all three picture placeholders the same size (212.6 x 212.6, identical width and height), aligned them horizontally at the same top position (188.98), and positioned each above its corresponding text label with proper left-to-right arrangement; however, the chosen uniform size is slightly smaller than ground truth (212.6 vs 229.9) and the vertical position is lower (188.98 vs 170.34), which are minor measurement deviations that don't affect the semantic outcome of the instruction.","The prediction successfully makes all three picture placeholders the same size, aligns them horizontally, and positions each directly above its corresponding text label with proper centering; however, the images appear slightly smaller and positioned higher vertically compared to Ground Truth Slide 2, with minor differences in image cropping/positioning within the frames.",kimi-k2.6 (median of 3),22.519,
