case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
30,Case 30: Convert Text Data to a Line Chart,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_030.pptx,1.00,0.00,"The prediction failed to perform the requested instruction on slide 8; instead of converting the text to a line chart with a custom legend, it inserted a generic picture and removed the text box, while the ground truth shows the correct chart and legend objects were created.","The prediction fails to include slide 8 entirely, omitting the required line chart with markers and custom legend, and instead ends the presentation at slide 5. | The prediction introduces major unintended visual changes to the slide's style and structure, including a generic Excel-style grid background, non-theme colors (orange/green), decimal x-axis labels, and an overlapping default legend box, failing to match the clean, custom aesthetic of the Ground Truth.",qwen/qwen3.7-plus (median of 3),217.463,
7,Case 7: Update Quarter Two Data (B),Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_007.pptx,1.00,1.00,"The prediction failed to replace all instances of 'Q2' (e.g., Slide 5 table header remains 'Q2'), failed to change the Slide 9 title font size to 32pt, and incorrectly un-bolded text boxes on Slides 6, 7, and 9 that should have remained bold, while also introducing significant unintended structural and content changes.","The prediction incorrectly replaces text in the slide 5 title, resulting in a redundant and nonsensical 'Second Quarter (Second Quarter) NOI', and fails to replace the 'Q2' instance in the chart subtitle. | Prediction slides 6 and 9 exhibit severe text overlapping and layering artifacts where the body text is printed directly over the chart area, rendering the slides illegible and breaking the layout.",qwen/qwen3.7-plus (median of 3),241.282,
47,Case 47: Change Line Graph to Bar Graph,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_047.pptx,4.00,0.00,"The model correctly converted the chart type to a clustered column chart while preserving data and layout, but there are minor metadata discrepancies (chart name/alt_text) and an irrelevant slide number difference compared to the ground truth.","The prediction failed to convert the chart; the chart area is completely missing/blank, leaving only the title and footer text.",qwen/qwen3.7-plus (median of 3),18.283,
53,Case 53: Fill Table from Data,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_053.pptx,2.00,1.00,"The prediction failed to correctly populate the table: it is missing the 'Annual Actualized Income' row entirely, places values in the wrong rows (shifting data up), uses incorrect numeric values for expenses/revenue compared to the ground truth, and likely failed to delete the source text box as it appears present in the prediction's structure.","The prediction fails to correctly populate the table or preserve the slide structure; it deletes the bulleted text content on the left, omits the 'Revenue' header row, misplaces '30% AMI Rents' into the first data row, and removes the parentheses from the negative financial values.",qwen/qwen3.7-plus (median of 3),23.179,
40,Case 40: Hindu Center Titles,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_040.pptx,1.00,2.00,"The prediction failed to horizontally center the titles on any of the requested slides (1, 2, 5, 7, 9), as evidenced by all titles retaining LEFT alignment and incorrect horizontal positions compared to the CENTERED ground truth.","The prediction exhibits a severe structural error where the slides are misaligned/shifted (e.g., Ground Truth Slide 2 content appears as Prediction Slide 2, and Ground Truth Slide 5 content appears as Prediction Slide 4), causing a mismatch in slide numbering and content flow despite the visible titles being centered. | The prediction failed to center the title on Slide 9 (Prediction Slide 8), which remains left-aligned unlike the Ground Truth, and the slide sequence is mismatched (Prediction lacks the content slide present in GT Slide 6), indicating a failure to correctly apply the requested formatting across the deck.",qwen/qwen3.7-plus (median of 3),440.688,
34,Case 34: Lambda Replacement,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_034.pptx,1.00,1.00,"The prediction failed to perform the core task: it did not replace instances of 'Lambda' with 'λ' (e.g., Slide 13 still contains 'LAMBDA'), and it catastrophically merged distinct text runs into single blocks, destroying formatting and structure rather than consolidating only fragmented runs with identical formatting.","Slide 1 is severely broken with massive text overlapping, cropping, and jumbled layout, while Slides 3 and 4 have lost all specific text highlighting (colors) present in the Ground Truth. | The prediction exhibits significant unintended deviations from the ground truth, including the complete removal of specific colored text highlights (e.g., 'emitted', 'continuity of colours'), loss of underlining and bold formatting on headers, and a major slide ordering error where the content of Ground Truth Slide 6 is entirely missing and replaced by an unrelated slide. | The prediction has severe slide sequencing errors (e.g., swapping Slide 11 and 12 content) and introduces unintended visual changes, such as altering text color from brown to black on Slide 11 and removing bold/italic formatting from headings on subsequent slides.",qwen/qwen3.7-plus (median of 3),471.622,
54,Case 54: Match Slide Deck Theme,Styling,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_054.pptx,1.00,0.00,"The prediction completely failed to apply the requested layout changes; all slides 3-9 remain in their original 'Blank' layout instead of being updated to 'Title and Content', and no content was repositioned or adjusted.","The prediction fails to apply the requested layout or preserve content for slides 3, 4, and 5, resulting in completely blank blue slides where text and images should be. | The prediction slides are completely blank solid blue rectangles, indicating a total failure to preserve or display any text, titles, or images from the ground truth slides.",qwen/qwen3.7-plus (median of 3),271.467,
89,Case 89: Fill in Animal Research poster,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_089.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,qwen/qwen3.7-plus (median of 3),0.000,Prediction PPTX missing for this case.
92,Case 92: Avatar Circle Crop,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_092.pptx,1.00,5.00,"The prediction failed to make the photos circular (they remain rectangular/picture type), used incorrect dimensions (108pt instead of 1.5 inches/108pt is close but type is wrong), and critically swapped the content of the text boxes with the images, destroying the layout.","The prediction accurately transforms all team photos into uniform circles of equal size, maintains correct vertical alignment with their corresponding name labels, and preserves the original text formatting and layout structure identical to the ground truth.",qwen/qwen3.7-plus (median of 3),25.383,
35,Case 35: Structural Fix,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_035.pptx,1.00,1.00,"The prediction fails to achieve the requested changes: it does not shorten the title on Slide 1, does not reduce the subtitle font size to 14pt, does not change the font size on Slide 20 to 16pt, and actively destroys the text structure by fragmenting coherent sentences into individual letter runs instead of consolidating them.","The main title on Slide 1 was not shortened as instructed; it retains the original long text 'INTRODUCTION TO SPECTROSCOPY AND APPLICATIONS IN NMR SPECTROSCOPY' instead of the requested 'INTRODUCTION TO SPECTROSCOPY'. | The prediction preserves the visual content, layout, and styling of the slides almost perfectly, but exhibits a slide ordering shift (Prediction Slide 6 corresponds to Ground Truth Slide 7) resulting in a mismatch for the specific slide index provided. | The prediction is missing the first slide of the batch (Ground Truth Slide 11), causing a misalignment where all subsequent slides correspond to the wrong content (e.g., Prediction Slide 11 matches Ground Truth Slide 12).",qwen/qwen3.7-plus (median of 3),576.630,
97,Case 97: LaTeX to Office Math (OMML),Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_097.pptx,1.00,2.00,"The prediction failed to convert the text representations into editable math objects, leaving them as plain text strings with Unicode characters instead, and it incorrectly altered the slide structure by swapping element types and losing citation links.","The prediction fails to preserve the original paragraph structure by converting the indented equation on Slide 2 into a top-level bullet point, and significantly alters the layout of Slide 3 by adding unwanted bullet points to the math examples and rendering the fraction as linear text instead of a stacked math object.",qwen/qwen3.7-plus (median of 3),24.681,
50,Case 50: Normalize Date Format,Content,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_050.pptx,1.00,1.00,"The prediction fails to standardize date formats correctly in multiple instances (e.g., leaving 'March 12th 2022' instead of 'March 12, 2022', and '28 day of September' instead of 'September 28, 1999'), removes the year from several dates, and critically destroys the slide layout by swapping text between titles and body placeholders.","Prediction Slide 2 exhibits a critical layout failure where the text box extends beyond the slide bottom, causing severe text cutoff and overlap with the footer, rendering the content illegible compared to the Ground Truth. | The prediction fails to preserve original styling (removed blue italic formatting from headers and body text on multiple slides), alters text content by removing years from dates, and misses entire slides from the sequence. | The prediction is severely misaligned with the ground truth: Slide 11 displays content from Slide 12 ('RUSSIAN COUNTERMEASURES') instead of 'BERMUDA RESPONSE', and the final slide (Slide 15) is a blank disclaimer page instead of the required 'FOREIGN MINISTRY OFFICE NOTICE' content, indicating a major structural failure.",qwen/qwen3.7-plus (median of 3),421.431,
67,Case 67: WCAG Accessibility & Master Cleanup,"Structure, Styling",/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_067.pptx,1.00,1.00,"The prediction failed to implement any of the requested accessibility improvements (unique slide titles, logical reading order, theme fonts) and instead catastrophically scrambled the content, text, and layout of every slide.","The prediction fails to preserve the visual layout by rendering intended off-screen screen reader titles as visible text overlaid on slide content (e.g., 'SmartArt Infographic - Overview' on Slide 1), and significantly alters the table structure on Slide 2 compared to the Ground Truth.",qwen/qwen3.7-plus (median of 3),151.129,
57,Case 57: Add Water Mark,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_057.pptx,3.00,1.00,"The prediction adds 'DRAFT' text to every slide, fulfilling the core instruction, but differs significantly from the ground truth in visual implementation (rotation 45 vs 330, font size 72 vs 120, color 808080 vs C8C8C8) and introduces unwanted artifacts (empty text runs in Google Shapes), indicating a less precise or incorrect adherence to the watermark style.","The prediction fails to preserve the original slide content; it replaces Ground Truth slide 2 with a different slide entirely and is missing the Ground Truth slide 5, resulting in a different presentation structure. | The prediction omits the first slide (Welcome/Profile) present in the ground truth and replaces it with an unrelated 'Team Members' slide, resulting in a significant structural deviation and content mismatch. | The prediction is missing the first slide (Slide 11) entirely, resulting in a mismatched slide count and sequence compared to the ground truth, despite the watermarks on the remaining slides being visually correct.",qwen/qwen3.7-plus (median of 3),480.352,
87,Case 87: Merge Near-Duplicate Slides,Structure,/root/PPTArena/agent_bench/predictions/cua_minimax_agent/case_087.pptx,5.00,2.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction perfectly matches the ground truth for all corresponding slides, preserving exact layout, typography, colors, and image positioning without any unintended deviations. | The prediction successfully removes the duplicate slide and preserves the content and layout of the remaining slides, but the sequence is shifted (Prediction slide 6 corresponds to Ground Truth slide 7), indicating the first slide of the batch was removed instead of the intended target. | The prediction omits the 'DATABASE PART' slide (Ground Truth Slide 11) entirely, causing a structural mismatch and shift in the sequence of subsequent slides.",qwen/qwen3.7-plus (median of 3),265.145,
