case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
46,Case 46: Convert Text & Arrows to SmartArt,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_046.pptx,2.00,1.00,The prediction failed to integrate the shapes into a single structured diagram (using a SmartArt or group) and critically failed to remove the extraneous 'YOU' text box as required by the style target.,"The prediction fails to preserve the original text content (altering 'Reviewers' to 'Service Requestors'), explicitly retains the extraneous 'YOU' text box which the instructions required removing, adds unauthorized nodes ('Digital Agencies', 'Implementation Team'), and changes the connector style from solid arrows to dashed lines.",qwen/qwen3.7-plus (median of 3),20.697,
47,Case 47: Change Line Graph to Bar Graph,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_047.pptx,5.00,5.00,"The primary instruction to change the line chart to a clustered column chart was executed correctly, and the slide number discrepancy is a negligible deviation unrelated to the core task.","The prediction successfully converts the chart to a clustered column chart while preserving all data labels, axis values, title text, and footer elements with high fidelity to the ground truth.",qwen/qwen3.7-plus (median of 3),17.898,
6,Case 6: Update Quarter Two Data (A),Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_006.pptx,3.00,1.00,"The prediction successfully replaced the text 'Q2' with 'Second Quarter' in all instances, but failed to follow the instruction's implicit requirement (and explicit style target) to adjust font size and layout to ensure the text is fully visible and fits the shape, resulting in potential overflow or poor formatting.","The prediction perfectly matches the ground truth on all provided slides, correctly updating 'Q2' to 'Second Quarter' on the final slide while preserving all fonts, colors, layouts, and graphics without any unintended changes. | The 'Second Quarter' header text on slides 6-9 (Prediction) is excessively large and overlaps with the body text below it, rendering the content messy and significantly deviating from the clean, non-overlapping layout of the Ground Truth. | The prediction failed to replace 'Q2' with 'Second Quarter' on the bar chart in Prediction Slide 11 (corresponding to Ground Truth Slide 12), leaving the original label despite the explicit instruction.",qwen/qwen3.7-plus (median of 3),438.163,
53,Case 53: Fill Table from Data,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_053.pptx,5.00,5.00,"The prediction correctly populated the target table with the specific financial data from the text box and expanded it to 4 rows as required, achieving the same semantic outcome as the ground truth despite minor differences in which specific table object was modified and slight variations in the parsed values (which appear to stem from the source text box content rather than instruction failure).","The prediction accurately populates the table with the correct financial data, deletes the source text box, and preserves all other slide elements and styling identical to the ground truth.",qwen/qwen3.7-plus (median of 3),20.827,
34,Case 34: Lambda Replacement,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_034.pptx,1.00,1.00,"The prediction failed to replace instances of 'Lambda' with the Greek symbol 'λ' in multiple slides (e.g., Slides 12, 13, 15, 17, 18), leaving the text unchanged despite the explicit instruction.","The prediction perfectly matches the ground truth slides in terms of layout, typography, colors, and graphical elements, with no unintended visual deviations. | The prediction is missing the first slide (Ground Truth Slide 6) entirely and has shifted the subsequent slides out of order, resulting in a clear structural deviation and content loss compared to the ground truth. | The prediction fails to replace 'Lambda' with 'λ' in multiple instances (e.g., 'WAVELENGTH (LAMBDA)' in the title and 'V = C / Lambda' in the text) and incorrectly reorders the slides, placing the 'Important Concepts' slide first instead of the 'Principle of Spectroscopy' slide.",qwen/qwen3.7-plus (median of 3),379.663,
67,Case 67: WCAG Accessibility & Master Cleanup,"Structure, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_067.pptx,4.00,5.00,"The prediction likely achieved the semantic goals (unique titles, logical reading order, theme fonts) but the diff shows it failed to preserve the bold formatting on specific text elements, which violates the 'Visual Preservation' constraint in the rubric.","The prediction slides are visually identical to the ground truth slides in terms of layout, colors, fonts, and positioning, preserving all content perfectly while implying the necessary accessibility updates.",qwen/qwen3.7-plus (median of 3),176.487,
40,Case 40: Hindu Center Titles,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_040.pptx,3.00,2.00,"The prediction correctly centers all five requested titles horizontally, but fails to preserve the vertical position of the titles on slides 7 and 9 (changing 'top' significantly), which violates the constraint to keep vertical positions approximately preserved.","The prediction fails to match the ground truth's slide sequencing and content; specifically, the prediction's Slide 2 corresponds to the ground truth's Slide 3 (missing the intended Slide 2), and the prediction's Slide 5 corresponds to the ground truth's Slide 9 (missing slides 6-8), resulting in a mismatched deck structure despite localized formatting attempts. | The prediction fails to apply the requested horizontal centering to the main titles on slides 7 and 9 (which correspond to the 2nd and 4th images in the prediction sequence), as the text alignment and shape positions remain identical to the unedited ground truth versions.",qwen/qwen3.7-plus (median of 3),349.618,
54,Case 54: Match Slide Deck Theme,Styling,/root/PPTArena/agent_bench/predictions/cua_claude37/case_054.pptx,1.00,1.00,"The prediction failed to apply the requested layout to any of the target slides (3-9), leaving them as 'Blank' instead of 'Title and Content', and consequently failed to map content to the correct placeholders or generate titles where missing.","The prediction fails to apply the required layout (white title header with blue body) to slides 3 and 4 (Prediction slides 3 and 4), leaving them as solid blue fields which breaks the visual consistency established in the Ground Truth; additionally, the title on Prediction Slide 5 uses an incorrect font weight and color compared to the Ground Truth standard. | The prediction fails to apply the required 'Title and Content' layout to any of the slides, resulting in the complete omission of all slide titles (e.g., 'ROOTMOTION VS. CONTROLLED MOVEMENT', 'ANIMATION BLENDING') and the loss of the distinctive white header band seen in the ground truth.",qwen/qwen3.7-plus (median of 3),264.614,
35,Case 35: Structural Fix,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_035.pptx,2.00,1.00,"The prediction fails to execute the 'clean up' instruction correctly on Slide 3 by merging the title and body text, and it misses or incorrectly modifies significant amounts of text content on Slides 7, 18, and 19 compared to the ground truth.","The prediction perfectly matches the ground truth across all available slides, preserving the title update, text structure, font styles, colors, and background elements without any unintended deviations. | The prediction matches the ground truth perfectly for the overlapping slides (7-9), but exhibits a slide ordering shift where Prediction Slide 6 corresponds to Ground Truth Slide 7, causing a mismatch in the sequence despite identical visual content. | The prediction slides are visually identical to the ground truth slides for the provided sequence (11-15), with no unintended changes to text, layout, colors, or images.",qwen/qwen3.7-plus (median of 3),418.536,
92,Case 92: Avatar Circle Crop,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_092.pptx,1.00,5.00,"The prediction failed to make the photos circular (they remain rectangular pictures) and did not achieve the correct 1.5-inch size or vertical alignment, indicating the core instructions were not followed.","The prediction accurately transforms the team photos into uniform circles that are vertically aligned with their corresponding names, matching the semantic intent and visual quality of the ground truth without any unintended deviations.",qwen/qwen3.7-plus (median of 3),19.459,
50,Case 50: Normalize Date Format,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_050.pptx,1.00,1.00,"The prediction failed to follow the instruction to standardize dates to 'Month Day, Year' format (e.g., leaving them as '24/02/2022' or '03/02/2022') and critically destroyed the slide layout by swapping titles with body text, resulting in massive content loss and structural errors.","The prediction failed to standardize all date formats as instructed; specifically, Prediction Slide 3 retains the non-standard formats '5 MARCH 2022' and '03/28/2022' instead of converting them to 'March 5, 2022' and 'March 28, 2022'. | The prediction failed to standardize the date formats as instructed; instead of converting to 'Month Day, Year', it introduced inconsistent numerical formats (e.g., '24/02/2022') and removed years from several dates (e.g., 'March 2'), creating major deviations from the Ground Truth. | The prediction fails to preserve the slide structure, completely omitting the 'Bermuda Response' slide (Ground Truth 11) and misaligning the subsequent slides, while also introducing incorrect date formatting deviations (e.g., '28 day of September – 10/12/1999' instead of 'September 28, 1999 - October 12, 1999').",qwen/qwen3.7-plus (median of 3),325.447,
97,Case 97: LaTeX to Office Math (OMML),Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_097.pptx,5.00,1.00,Prediction perfectly matches ground truth with no detectable differences.,"The model failed to convert the text strings into formatted math objects, instead displaying raw LaTeX code (e.g., 'x^{n}', '\frac{1}{2}') as plain text, which results in a completely different visual appearance and unreadable mathematical notation compared to the Ground Truth.",qwen/qwen3.7-plus (median of 3),13.592,
89,Case 89: Fill in Animal Research poster,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_089.pptx,2.00,2.00,"The prediction successfully replaced placeholder text with factual information for both posters, but it failed to update the source citations at the bottom of the posters as explicitly requested, and the prediction exhibits significant structural/layout deviations (e.g., element grouping, rotation, and positioning) compared to the ground truth.","The prediction fails to replace placeholder text in the Toucan poster's bottom section (Points 01-03 remain 'Lorem ipsum') and introduces visual errors on the Snake poster, including corrupted/overlapping text in the Methodology section and a truncated label ('LOCOMO TION').",qwen/qwen3.7-plus (median of 3),38.448,
57,Case 57: Add Water Mark,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_057.pptx,5.00,1.00,"The prediction successfully adds a 'DRAFT' watermark to all 27 slides, achieving the semantic intent of the instruction despite minor metadata differences (name/alignment) and extra properties (shadow) not explicitly forbidden.","The prediction fails to preserve the original slide content and structure, omitting the GT Slide 2 title slide entirely, shifting subsequent slides out of order, and introducing an extraneous slide (prediction slide 5) not present in the ground truth. | The prediction fails to include the DRAFT watermark on the first slide (Ground Truth Slide 6) and introduces an entirely new, unrequested 'Team Members' slide (Prediction Slide 10) that replaces the actual final slide, constituting major structural deviations. | The prediction fails to preserve the original slide content; specifically, the 'Add a Team Members Page' slide (Ground Truth Slide 11) is completely missing and has been replaced by an unrelated 'Our Services' slide, violating the instruction to not alter or remove original content.",qwen/qwen3.7-plus (median of 3),338.720,
87,Case 87: Merge Near-Duplicate Slides,Structure,/root/PPTArena/agent_bench/predictions/cua_claude37/case_087.pptx,5.00,2.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction perfectly matches the ground truth slides in content, layout, typography, and image placement, with no unintended visual changes. | The prediction is missing the first slide of the sequence ('Transitioning the market...'), causing all subsequent slides to shift up by one index (e.g., Prediction Slide 6 is Ground Truth Slide 7), which breaks the required slide order preservation. | The prediction successfully removed the duplicate 'DATABASE PART' slide and preserved the content and order of the remaining slides, but the sequence is shifted by one position (Prediction Slide 11 corresponds to Ground Truth Slide 12), resulting in a mismatch with the provided Ground Truth reference slides.",qwen/qwen3.7-plus (median of 3),149.811,
