case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_016.pptx,2.00,4.00,"The prediction failed on multiple critical requirements: all three photos are sized at only 169pt × 169pt instead of ~230pt, their top edges are misaligned at 149.6pt instead of the required ~135pt, and the horizontal positioning is incorrect (WATERFALL at 60pt vs 75pt, STAIRCASE at 341pt vs 354pt, CHESS at 593pt vs 633pt); while rotations were removed and photos were arranged roughly left-to-right, the sizing and alignment errors fundamentally break the 'unified triptych' requirement, and the slide background solid fill change is not visible in the diff for Slide 2 (only a color_rgb addition appears). Slide 1 differences are noted as incidental and should not be penalized per the style target.","The three photos are properly unrotated, resized to similar square dimensions, and aligned in a clean horizontal row with matching top edges above their labels as requested; however, the blue frame decorations have shifted from blue (#4472C4) to teal (#156082), which is an unintended color change to non-requested content, and the photos appear slightly smaller and positioned higher within the pink panel than in the ground truth.",kimi-k2.6 (median of 3),31.972,
4,Case 4: Increase Font Size on Slide 8,"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_004.pptx,3.00,0.00,"The prediction increased font sizes by 2 points on slide 8 and preserved the main title, but failed to allow the two auto-fit text boxes ('Inverted' and 'Real') to expand their height to accommodate the larger text—TextBox 43 remained at 58.16 instead of growing to 63.01, and TextBox 44 remained at 79.97 instead of growing to 87.24, indicating the 'resize shape to fit text' behavior was not properly triggered or applied, causing text to be cramped or cut off.",No visual reasoning returned.,kimi-k2.6 (median of 3),1073.589,
15,Case 15: Bold Title (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_015.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"All slide titles ('CSE1300', 'What is Artificial Intelligence?', 'How does AI work?', 'Types of Artificial Intelligence' on slides 4 and 5) are correctly bolded while preserving all other text properties, and all non-title elements including body text, subtitles, logos, and slide structure remain completely unchanged across all five slides.",kimi-k2.6 (median of 3),317.249,
11,Case 11: Italicize Subheadings (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_011.pptx,4.00,3.00,"The prediction correctly italicized text across most slides and properly excluded slides 1, 12, 16, and 20, but incorrectly italicized second-level sub-bullets on slides 10 and 17 which the ground truth explicitly left non-italic, representing a minor deviation from the intended formatting pattern.","On slide 10, the second-level sub-bullets are incorrectly italicized in the Prediction when they should remain non-italic per the Ground Truth and Style Target; on slide 17, the 'Key Dates:' label and its sub-bullets are incorrectly left non-italic when they should be italicized like the rest of the body text, indicating inconsistent application of the italic formatting rules.",kimi-k2.6 (median of 3),446.747,
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_017.pptx,1.00,4.00,"The prediction fundamentally fails both slides: Slide 1 has incorrect photo positioning (cheetah at 25.2/25.2 instead of 0/0, tiger at 698.4/25.2 instead of right-edge vertical column, lion at 435.6/291.6 instead of lower-left, kitten at 12.96/181.44 instead of lower-right), missing white gaps creating diagonal division, and a stray white rectangle; Slide 2 lacks the 2×2 grid structure with even margins, has incorrect dark card backgrounds with white outlines, missing one landscape photo entirely, and wrong positioning/sizing of remaining photos that don't form a centered gallery block.","Slide 1 correctly uses white background with four animal photos in asymmetric collage with clean gaps and diagonal division, though the cheetah strip doesn't extend as far right as ground truth and the kitten is smaller/positioned differently; Slide 2 matches well with dark charcoal background, 2x2 grid, white outlines, and correct landscape photos, but the cards have less internal padding/margin than ground truth and photos nearly touch the white borders.",kimi-k2.6 (median of 3),120.787,
14,Case 14: Bold Title (A),"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_014.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"All slides match the Ground Truth perfectly: slide 1 title remains unchanged (non-bold), while slides 2-5 titles are bold with all other formatting (font, size, color, italics) and slide content preserved exactly.",kimi-k2.6 (median of 3),571.596,
19,Case 19: Translate Chinese,Content,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_019.pptx,2.00,3.00,"While the prediction translated most Chinese text to English, it severely disrupted the slide layouts and structure: shapes were swapped between positions (e.g., on Slide 2, text boxes and pictures exchanged places with lines and auto-shapes), images were converted to text boxes and vice versa, text overflowed or was compressed to illegibly small font sizes (8.5pt vs 14pt), content was misplaced (e.g., Slide 3's 'Regional Focus' and 'Application-Oriented Focus' sections were scrambled with wrong text in wrong locations), and critical visual hierarchy was destroyed with inconsistent formatting; the date translation was acceptable but overall the prediction fails the core requirement of fitting text neatly within existing layouts while preserving structure.","Multiple unintended visual changes across slides: Slide 1 is missing '(Major)' text; Slide 2 has title changed to 'Program Background' (not 'Professional background'), different body text wording, and truncated timeline descriptions with different content; Slide 3 has title changed to 'Program Positioning' (not 'Program focus'), section headers shortened to 'Regional'/'Applied' (not 'Regional Focus'/'Application-Oriented Focus'), and altered bullet text; Slide 4 has title changed to 'Career Positions' (not 'Target Job Roles'), labels changed to 'Mgmt'/'Apps'/'Tech Platform' (not full names), and 'App Dev Engineer'/'AI Algo Engineer' abbreviations; Slide 5 has title changed to 'Job-Competency Course System' (not 'A Job-Oriented Curriculum'), multiple course names abbreviated or altered (e.g., 'Optimization' instead of 'Optimization Theory & Algorithm Applications', 'Cognitive Science' instead of 'Brain & Cognitive Science', 'Quality' instead of 'Character Development'), and 'Second Classroom' instead of 'Extracurriculars'. | Multiple slides show noticeable deviations: Slide 6 has different text content with smaller font sizes in boxes (e.g., 'Second Classroom / Engineering Practice' vs 'Extracurricular Engineering Practice'); Slide 7 has a different title, condensed text descriptions, and truncated text in 'Co-built Training Program'; Slide 8 title changed to 'Partner Enterprises'; Slide 9 title changed to 'Professional Laboratory Construction' with restructured paragraph text; Slide 10 has missing list items ('and more!' omitted), different phrasing, and bold 'New members are welcome!' vs regular weight; Slide 11 has different title text ('Welcome to Join Us!' vs 'Join us'), missing square icon, and incorrect date (July 5, 2026 vs August 13, 2025) which fails the style target requirement for date translation.",kimi-k2.6 (median of 3),436.493,
18,Case 18: Shorten Text On Slides,Content,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_018.pptx,2.00,2.00,"The prediction failed to remove custom formatting on the title slide—both the title and author information remain bold with custom font sizes (40.0 and 34.0/23.0) instead of reverting to default placeholder styling as required, and the author info omits department details present in the ground truth; while text summarization across slides 2-12 is generally adequate, the failure to remove distracting formatting on slide 1 (the explicit title slide simplification requirement) and the missing removal of red text formatting on slide 3 (not visible in this diff but implied by style target) constitute notable misses.","Slide 1 has significant deviations: the title retains bold white formatting instead of reverting to template default styling, and author information is bold white and centered rather than the expected thin, non-bold, accent-colored placeholder style; slides 2-5 show acceptable text summarization but slide 3 contains more verbose text than the concise ground truth and uses a bullet point instead of a plain introductory sentence, while slide 4 splits content into two lines with different formatting rather than one bullet point as in the ground truth. | The Prediction slides maintain the same layout, background, and section titles as Ground Truth, but the text content is consistently less concise and more verbose than the Ground Truth's tightly summarized bullet points—particularly on slides 7 (Stakeholder Theory adds unnecessary examples), 9 (Research Methods uses longer sentences), 10-11 (Findings adds extra detail like 'UPN Veteran Yogyakarta' and 'product-development strategy'), and 12 (Conclusion expands 'GCG' to 'Good Corporate Governance' and adds 'master plan'); additionally, slide 6 adds '/information' and changes the second bullet to 'Programs should enable local participation' instead of the more direct 'Empowerment varies by local needs.'",kimi-k2.6 (median of 3),456.641,
22,Case 22: Center Align Title Placeholders,Layout,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_022.pptx,2.00,4.00,"The prediction fails on multiple critical aspects: (1) On slides 6 and 9, it incorrectly applies CENTER alignment to manually positioned heading text boxes instead of removing the explicit LEFT alignment override to let default centering apply, as the ground_truth does; (2) On slides 1 and 10, it incorrectly modifies the manually positioned heading text boxes (applying CENTER alignment, changing text content) that should remain visually unchanged; (3) On slide 2, it fails to remove leading whitespace from 'Introduction' (ground_truth has 'Introduction', prediction has '   Introduction'); (4) On slides 4, 5, and 7, it fails to reposition the title placeholder shapes to achieve true visual centering (ground_truth adjusts left/width values, prediction keeps initial values); (5) It introduces content errors like removing '(BMBF)' on slide 3 and altering text/hyperlinks on slide 10. The prediction fundamentally misunderstands which elements are 'main title placeholders' versus manually positioned headings, and misses the semantic requirement of true visual centering through placeholder repositioning.","The title text is properly centered on all slides (2, 4, 5, 7), but on slide 5 the title 'The Concept of Domain Data Protocols (DDPs)' appears slightly larger/bolder and positioned higher with tighter line spacing compared to the Ground Truth, indicating a minor font size or paragraph formatting variation.",kimi-k2.6 (median of 3),239.633,
25,Case 25: Match Table Theme and Colors,"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_025.pptx,4.00,2.00,"The prediction successfully applied a dark header (1F2C28 with white text) and alternating row colors (A1D58B and E7E6E6) matching the presentation theme, but incorrectly made header text bold when the ground_truth did not, representing a tiny inaccuracy that doesn't affect the core semantic intent.","The prediction uses a dark header and alternating row colors as requested, but the color scheme deviates significantly from the presentation's theme: the header is near-black instead of teal, and the alternating rows use bright lime green and light gray rather than the harmonious muted green/teal tones in the ground truth, creating a jarring visual mismatch with the dark green slide background.",kimi-k2.6 (median of 3),20.036,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_021.pptx,4.00,1.00,"The prediction correctly applies Title Case to all slide titles and preserves the 'DSI' acronym in all-caps, but it unnecessarily splits text into separate runs (e.g., 'Growth of ' and 'DSI' as separate runs on Slide 12, 'Brief History of ' and 'DSI' on Slide 3) and fully capitalizes the question titles ('Who Are We?', 'What Do We Do?') where the ground truth kept minor words lowercase; while the instruction explicitly accepts either form for those two slides, the run-splitting behavior indicates a structural alteration beyond simple capitalization that could affect formatting consistency.","All slide titles have been correctly converted to Title Case with no unintended changes to other content, fonts, colors, positions, or formatting; the fully capitalized question titles on slides 2 and 4 ('Who Are We?', 'What Do We Do?') are explicitly acceptable per the style target, and all other slides match the ground truth perfectly. | Critical content missing on multiple slides: Prediction slide 6 is missing the entire image and bullet points from Ground Truth slide 6 (only shows the title area); Prediction slide 10 is missing all body text and bullet points from Ground Truth slide 10, retaining only the title and the bold quote; additionally, Prediction slide 6 appears to be a duplicate of Ground Truth slide 7's content rather than the correct 'Our Workshops:' slide, indicating a slide ordering/content mismatch. | The prediction slides are completely misaligned with the ground truth: Prediction slide 11 shows 'Results of Workshops' (GT slide 12's content), Prediction slide 12 shows 'Growth of DSI' (GT slide 13's content), Prediction slide 13 shows 'Growth Statistics' (GT slide 14's content), Prediction slide 14 shows 'Results of Growth' (GT slide 15's content), and Prediction slide 15 shows a new 'Contact' slide not present in the ground truth batch, while the actual GT slide 11 'Workshop Instructors' is entirely missing from the prediction sequence.",kimi-k2.6 (median of 3),540.871,
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_027.pptx,5.00,5.00,Prediction perfectly matches ground truth with no detectable differences.,"The Prediction matches Ground Truth Slide 2 exactly: all three images are uniformly sized, horizontally aligned in a row, and each is positioned directly above its corresponding text label (SHARK, CAR, BASEBALL) with proper center alignment, while the title and labels remain unchanged with no overlapping elements.",kimi-k2.6 (median of 3),17.528,
26,Case 26: Match Slide Colors to Theme,Styling,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_026.pptx,2.00,3.00,"The prediction applied a teal/dark green palette but failed to reduce the body paragraph font size to 12.0 (kept at initial 14.0), missed creating visual hierarchy with a brighter accent for the sub-heading 'Make it interactive', failed to set Arial font consistently, omitted the date placeholder color entirely, and used incorrect fill colors for table cells (FFFFFF white instead of D0ECE8 light teal), resulting in poor visual hierarchy and incomplete professional styling.","The prediction uses a dark green table header instead of teal, removes the alternating row colors in the table (using white for odd rows instead of light teal), changes the right border from bright teal to dark green, and increases the body paragraph font size rather than reducing it as required for visual hierarchy.",kimi-k2.6 (median of 3),25.326,
24,Case 24: Add Agenda Slide After First,Structure,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_024.pptx,3.00,2.00,"The prediction correctly added a new slide titled 'Agenda' with the three required items (1. Introduction, 2. Result and Discussion, 3. Conclusion), but it used a single text box with inline numbering instead of separate numbered elements, omitted decorative images and styled number boxes present in the ground truth, and failed to properly update slide numbers (slides 3-10 show incorrect numbers offset by 1, e.g., slide 3 shows '2' instead of '3').","The prediction completely strips the original slide's theme including the institutional logos, dark blue header bar, gold footer bar, slide number, and blue agenda item boxes, replacing them with plain black text on a white background with a left-aligned title instead of centered.",kimi-k2.6 (median of 3),248.832,
13,Case 13: Italicize Subheadings (D),"Content, Styling",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_013.pptx,1.00,2.00,"The prediction massively over-applied italic formatting: it italicized ALL body text throughout the presentation (Slides 3-32) including nested sub-bullets, body paragraphs, and content that should remain non-italic per the instruction, while the ground truth specifically only italicized subheadings, introductory paragraphs, top-level list items, and the final 'Questions?' slide text—leaving nested/indented sub-bullets and regular body text unchanged.","The Prediction incorrectly italicizes nested sub-bullets on Slides 3 and 6 (e.g., 'School Closures', 'Teach-Outs', 'Code of Federal Regulations (CFR)', etc.) and on Slide 7 (e.g., 'Section 600.2', 'Section 600.9', etc.), which should remain non-italic per the Style Target; additionally, the Prediction incorrectly italicizes the main slide titles on Slides 4 and 5 ('Negotiated Rulemaking Information:'), which must not be altered. | The Prediction incorrectly italicizes nested sub-bullets that should remain non-italic (e.g., the 'Section 602.32(d)' and 'Section 602.32(h)' sub-bullets on Slide 8, the indented body text under 'Goal:' and 'Actions:' on Slides 10-11, the nested bullets on Slides 12-13 including 'ED may allow...', 'an accrediting agency...', 'a State authorizing agency...', 'ED to end...', 'The institution's...', and the numbered list and exception text on Slide 13), while the Ground Truth correctly keeps these lower-level items non-italic per the Style Target requirement that only subheadings/introductory paragraphs and top-level bullets should be italicized. | The Prediction incorrectly italicizes nested/indented body text that should remain non-italic, including the numbered conditions (1-4) under 'Conditions:' on Slide 14, the definition paragraph and sub-bullets under 'Teach-Out Plan' on Slide 18, and the definition paragraph and sub-bullets under 'Teach-Out Agreement' on Slide 19, whereas the Ground Truth only italicizes subheadings and top-level bullet points while keeping nested explanatory text in regular font.",kimi-k2.6 (median of 3),1082.801,
23,Case 23: Add Thank You Slide,"Structure, Layout",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_023.pptx,3.00,4.00,"The prediction added a new slide at the end with 'Thank you' as the title (correctly fulfilling the main instruction), but it also modified unrelated content on Slide 9 (removed text 'of ED patients in East Bay') and misplaced the title on Slide 15 (top position 21.6 vs 210.0, making it not reasonably centered), indicating extra edits beyond the instruction and incorrect positioning of the requested title.","The 'Thank you' text is positioned noticeably higher in the Prediction (near top-third) compared to the Ground Truth (centered vertically), though all other elements including the teal sidebar, logo, font style/color, and overall slide structure remain identical.",kimi-k2.6 (median of 3),337.346,
31,Case 31: Fix Text Overflow,"Content, Layout",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_031.pptx,3.00,5.00,"The prediction reduced the width from 1077.60 to 863.20 (still wider than ground truth's 767.04), meaning the text box likely still extends beyond the slide boundary with less right margin than desired; critically, the height was not increased from the initial 181.76 (ground truth: 247.19), so when the text reflows into a narrower box, text will be cut off or overflow, failing the instruction's requirement that 'all the text is still visible'.","The main text box has been resized to fit entirely within the slide boundaries with proper right margin, all text remains visible and readable, the top-left position is preserved, and no other elements (including the title) were altered.",kimi-k2.6 (median of 3),21.846,
32,Case 32: Arrange Image and Text,"Content, Layout",/root/PPTArena/agent_bench/predictions/codex_gpt55/case_032.pptx,4.00,4.00,"The prediction successfully makes both the image fully visible (repositioning from -347 to ~39 left) and contains all text within the text box (reducing width from 572 to ~412), but differs from ground truth in exact positioning/sizing: the image is placed higher and slightly larger (top: 145.67 vs 169.14, width: 429 vs 407), and the text box is slightly wider (412 vs 398), which still achieves the semantic goal of visible content without overlap but with minor layout imprecision.","The prediction successfully fixes both issues from the instruction: the image is now fully visible (no longer cut off on the left) and all text is contained within its box without overflow. However, the prediction's body text appears noticeably bolder/heavier weight compared to the ground truth's regular weight, and the 'arXiv' hyperlinks are rendered in yellow/gold rather than matching the body text color as in the ground truth, which are unintended styling deviations.",kimi-k2.6 (median of 3),23.463,
20,Case 20: Remove Filler Words,Content,/root/PPTArena/agent_bench/predictions/codex_gpt55/case_020.pptx,4.00,5.00,"The prediction successfully edited speaker notes across all slides, removing slide numbers, making text more professional and concise, and preserving core meaning; however, it occasionally over-condensed or restructured content more aggressively than the ground truth (e.g., Slide 10's 'The next example uses JSON' loses the speaker's personal voice and warning triangle reference, Slide 29 completely changes a humorous note to a generic statement about profiles, and Slide 27's note is missing entirely from the diff output), while also introducing some inaccuracies like Slide 26 omitting 'providence' typo correction and several project details.","The Prediction slides are visually identical to the Ground Truth slides across all 5 slides—no changes to fonts, sizes, colors, positions, shapes, images, text, or slide structure are detectable, confirming the speaker notes edits were confined to the notes area as required.",kimi-k2.6 (median of 3),780.117,
