case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
1,Case 1: Translate to English But Keep French,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_001.pptx,2.00,1.00,"The prediction shows numerous critical failures: French text was mangled on multiple slides (e.g., Slide 1 'A la leçon de français' became fragmented; Slide 2 French text was severely scrambled with words out of order; Slide 10 French text '(dans la) salle à manger' was broken apart), Kazakh translations were often incorrect or incomplete (e.g., Slide 4 translated 'тамақ, азық-түлік' as 'food, groceries - products' instead of 'meal, a diet'; Slide 5 used 'dining' instead of 'cooking'; Slide 6 restructured the numbered list incorrectly with wrong numbering; Slide 9 translated 'қызылша' as 'beet' instead of 'beetroot'; Slide 10 used 'cafeteria' instead of 'in the dining hall'), and formatting was frequently broken with font names lost, incorrect capitalization, and text runs improperly split or merged. While some Kazakh text was translated to English and some French was preserved, the severe corruption of French text and numerous translation/formatting errors make this a poor execution of the instruction.","The prediction contains a critical content error on slide 4 (PREDICTION_SLIDE_4 vs GROUND_TRUTH_SLIDE_5) where the Kazakh translation is incorrect: 'food, groceries - products' instead of 'meal, a diet'; additionally, PREDICTION_SLIDE_5 introduces an entirely new slide not present in the Ground Truth sequence, and the slide ordering is disrupted with slides 2 and 3 swapped compared to Ground Truth. | Multiple slides show significant content and structural deviations: Slide 6 is completely missing (replaced by slide 7's content), slide 7's text has different translations ('New vocabulary' vs 'New words', 'conjugation' vs 'classification', 'Practical exercises' vs 'Practical tasks'), slide 8 has lowercase English translations instead of title case ('bread' vs 'Bread'), slide 9 changes 'beetroot' to 'beet', and slide 10 is entirely new content not present in the ground truth sequence. The prediction appears to have shifted all slides by one position and modified translations beyond what was requested. | The prediction deck has severe slide misalignment: Prediction slide 11 shows Ground Truth slide 12's content (YouTube URL), Prediction slide 12 shows Ground Truth slide 13's content but with incorrect translations ('Eating/Drinking/Hunger/Thirst' instead of 'To eat/To drink/To be hungry/To be thirsty'), Prediction slide 13 shows Ground Truth slide 14's content correctly, Prediction slide 14 shows Ground Truth slide 15's content correctly, and Prediction slide 15 shows an entirely new slide ('Exercise 2') not present in the Ground Truth batch, while Ground Truth slide 11's content (French-English location list) is completely missing from the prediction deck.",kimi-k2.6 (median of 3),694.734,
16,Case 16: Curate Multi-Panel Photo Layout,"Layout, Content",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_016.pptx,2.00,1.00,"The prediction failed on multiple critical requirements: all three photos have incorrect top positions (102.4pt vs required ~135pt), incorrect sizes (220.5pt vs required ~230pt), and are placed in wrong horizontal order (CHESS is leftmost, WATERFALL is middle, STAIRCASE is rightmost instead of WATERFALL-STAIRCASE-CHESS left-to-right); additionally, rotations were removed but the photos do not sit directly above their corresponding labels as required, and while the slide 2 background appears to have solid fill, the photo layout is substantially incorrect.","The photos are severely misaligned with their labels—CHESS appears above WATERFALL, WATERFALL above STAIRCASE, and STAIRCASE above CHESS—creating a broken triptych where each image sits above the wrong caption, violating the critical requirement that 'each photo should sit directly above its corresponding label'.",kimi-k2.6 (median of 3),33.663,
17,Case 17: Build Ensemble Category Boards,"Layout, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_017.pptx,1.00,2.00,"The prediction fails on critical requirements for both slides: Slide 1 uses BACKGROUND fill type instead of SOLID white, lacks proper diagonal collage arrangement with white gaps (photos are positioned with different sizes and positions than required), and is missing one animal photo entirely (Picture 8/shape_id 9 is missing); Slide 2 uses BACKGROUND fill instead of SOLID charcoal, has incorrect card dimensions and positions that don't create an even-margined centered 2×2 grid, swaps card types (some pictures became shapes and vice versa), and is missing one landscape photo entirely (Picture 4/shape_id 5 is missing). The prediction fundamentally misunderstands the structural layout requirements for both slides, producing neither the dynamic asymmetrical collage with diagonal white division on slide 1 nor the balanced gallery cards with thin white outlines on slide 2.","Slide 1 has significant deviations: the tiger image is cropped to show only fur texture instead of the full face with eyes, the cheetah is cropped and positioned differently without the dynamic diagonal white gap composition, and the photos overlap with no clean white separation gaps as required; Slide 2 has the four landscape images placed in wrong positions (dunes and canyon swapped to top row, pebbles and sand spheres to bottom row) versus the specified grid arrangement, though the dark background and card framing are correct.",kimi-k2.6 (median of 3),46.748,
19,Case 19: Translate Chinese,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_019.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
20,Case 20: Remove Filler Words,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_020.pptx,0.00,0.00,Prediction PPTX missing for this case.,Prediction PPTX missing for this case.,kimi-k2.6 (median of 3),0.000,Prediction PPTX missing for this case.
15,Case 15: Bold Title (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_015.pptx,5.00,2.00,Prediction perfectly matches ground truth with no detectable differences.,"All slide titles are correctly bolded (CSE1300 on slides 1-2, 'What is Artificial Intelligence?', 'How does AI work?', 'Types of Artificial Intelligence') while preserving all other text properties, and all non-title elements including body content, subtitles, logos, and positioning remain completely unchanged across all 5 slides. | The prediction slides show a significant content mismatch: PREDICTION_SLIDE_6 displays 'Artificial Intelligence Training Models' (which is Ground Truth slide 7's content) instead of 'Types of Artificial Intelligence', and this off-by-one slide misalignment continues throughout all predictions, with PREDICTION_SLIDE_11 showing a completely new slide ('Applications and use cases for Artificial Intelligence') not present in the Ground Truth sequence, indicating the model failed to correctly map and modify the original slides while making their titles bold.",kimi-k2.6 (median of 3),319.735,
18,Case 18: Shorten Text On Slides,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_018.pptx,2.00,2.00,"The prediction failed on multiple critical requirements: (1) Title slide formatting was not fixed—custom bold/white styling was preserved (font_size 40.0, bold True remain) instead of reverting to default placeholder styling as ground_truth did (None values); (2) Author information was oversimplified to just names without affiliation details, losing the condensed but complete institutional information ground_truth preserved; (3) Slide 3's red text color removal requirement is not verifiable from the diff but the prediction's content differs substantially from ground_truth; (4) While text summarization occurred across slides 2-12, the predictions often diverged semantically from ground_truth's concise versions—e.g., slide 2 prediction adds 'Indonesian' and 'establish' not in ground_truth, slide 3 prediction uses specific statistics instead of the thematic summary ground_truth provided, slide 10-11 predictions rearrange and rephrase content losing some semantic alignment with the original meaning. The core failure is the title slide formatting not being reset to defaults, which is a major explicit requirement.","The title slide (slide 1) has significant deviations: the title text is bold and large instead of reverting to template default styling, the author information lacks affiliation details and is formatted differently, and the title content was changed to 'Village Owned Enterprise Governance for Community Welfare' rather than preserving the original meaning; slide 3 is missing the introductory bullet point about key challenges and has different numbering format (single item vs. two numbered items in ground truth); slide 4 adds unnecessary '(RBV)' to the subtitle and uses a longer, less concise bullet point; slide 5 introduces entirely new content ('Contingency Theory') not present in the ground truth, indicating a structural deviation. | The prediction deck shows a severe content misalignment: Prediction slide 6 displays 'Community Development' content instead of 'Contingency Theory', Prediction slide 7 shows 'Stakeholder Theory' instead of 'Community Development', Prediction slide 8 shows 'Accounting Systems and Procedures' instead of 'Stakeholder Theory', and Prediction slide 9 shows 'Research Methods' instead of 'Accounting Systems and Procedures', indicating the slides are shifted by one position relative to the ground truth; additionally, the prediction text is noticeably longer and less concise than the ground truth (e.g., 'Community empowerment helps marginalized groups achieve independence through advocacy, organizing, network building, capacity building, and education' vs. 'Empowerment builds independence through advocacy, organizing, networks, capacity building, and education'), and Prediction slide 10 introduces entirely new 'FINDINGS AND DISCUSSION' content not present in the ground truth batch. | The Prediction merges slides 11 and 12 from Ground Truth into a single slide (Prediction slide 11), which changes the slide structure and numbering; Prediction slide 12 becomes 'CONCLUSION AND IMPLICATION' with expanded text that adds 'needed for its master plan and Good Corporate Governance' and changes 'member checking' to 'respondent validation', while the 'Thank You' slide (slide 13) is correctly preserved with identical content and layout.",kimi-k2.6 (median of 3),504.782,
11,Case 11: Italicize Subheadings (B),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_011.pptx,4.00,0.00,"The prediction correctly italicized all text across the presentation and properly excluded slides 1, 12, 16, and 20 from any changes, but it incorrectly applied italic formatting to second-level sub-bullets on slides 10 and 17 where the ground truth intentionally left them non-italic, representing a minor deviation from the intended formatting pattern.","The Prediction matches the Ground Truth perfectly across all slides: slide 1 (title) is correctly unchanged with non-italic text, slides 2-4 show proper italicization of all text content while preserving layout and formatting, and the additional slide 5 also correctly applies italic styling; no unintended visual changes, overlaps, or structural alterations are present. | The prediction slides appear to be misaligned with the ground truth slide numbering—Prediction slide 6 matches Ground Truth slide 7, Prediction 7 matches Ground Truth 8, Prediction 8 matches Ground Truth 9, Prediction 9 matches Ground Truth 10, and Prediction 10 shows a new 'Exercise Assumptions' slide not present in the ground truth batch; however, within each matched pair the italic formatting, layout, fonts, colors, and positioning are visually identical with no unintended changes to non-requested content. | The prediction shows a slide order mismatch: Prediction slide 11 matches Ground Truth slide 12 (Background), Prediction slide 12 matches Ground Truth slide 13 (Module 1 divider - correctly unchanged), Prediction slide 13 matches Ground Truth slide 14 (Module 1: Scenario), Prediction slide 14 matches Ground Truth slide 15 (Module 1: Questions), and Prediction slide 15 shows content not present in the ground truth batch (questions 5-7). Additionally, Prediction slide 11 (Background) is missing the italicization that should have been applied, and the original Ground Truth slide 11 (Exercise Assumptions) is completely missing from the prediction batch, indicating both content errors and incorrect slide ordering.",kimi-k2.6 (median of 3),840.275,
21,Case 21: Title Case Titles,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_021.pptx,4.00,0.00,"The prediction correctly applied Title Case to all slide titles including fully capitalizing the question titles ('Who Are We?', 'What Do We Do?') which the style target explicitly accepts as valid, but introduced unnecessary formatting artifacts by splitting text into separate runs with None/False toggles for underline, italic, and bold properties, and truncated some text fragments (e.g., 'W' instead of 'Who', 'ho ' instead of 'are we?') in intermediate text pieces while the final displayed text remains correct; these structural run changes are minor technical differences that don't affect the visible outcome but represent tiny inaccuracies in implementation.",No visual reasoning returned.,kimi-k2.6 (median of 3),573.395,
22,Case 22: Center Align Title Placeholders,Layout,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_022.pptx,2.00,2.00,"The prediction fails to achieve the core instruction on multiple critical slides: slides 4, 5, and 7 retain their original left positions and widths instead of being repositioned for centering; slides 6 and 9 retain LEFT alignment instead of being centered; slide 2 still has leading whitespace ('   Introduction' instead of 'Introduction'); and the prediction introduces unrelated regressions like removing '(BMBF)' text on slide 3, altering subtitle text on slide 1, and corrupting text formatting on slide 10.","The Prediction achieves the core instruction of horizontally centering main title text on all slides, with titles properly centered on slides 2-5; however, PREDICTION_SLIDE_1 shows a slightly different vertical spacing/layout compared to GROUND_TRUTH_SLIDE_1 (title block appears shifted upward), and PREDICTION_SLIDE_5 introduces a new slide not present in the ground truth batch, suggesting potential unintended structural changes to the deck sequence. | The prediction shows significant slide misalignment: Ground Truth slide 6 ('The Concept of Domain Data Protocols') is missing entirely, and all subsequent slides are shifted—Prediction slide 6 shows Ground Truth slide 7's content ('DMP or Stamp?'), Prediction slide 7 shows Ground Truth slide 8's content ('Structure of a Stamp'), etc., with Prediction slide 10 being an unrequested 'Thank you' slide not present in the Ground Truth batch. Additionally, within the content that does appear, titles like 'DMP or Stamp?' and 'Outlook/Access' are left-aligned rather than horizontally centered as required by the instruction and style target.",kimi-k2.6 (median of 3),377.069,
25,Case 25: Match Table Theme and Colors,"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_025.pptx,4.00,2.00,"The prediction successfully implemented the core requirements: dark header (1F2C28) with white text, and alternating row colors (FFFFFF and E7E6E6). However, the prediction unnecessarily added font_size (14.0) and bold formatting that were not in the ground truth and not requested by the instruction, constituting a tiny inaccuracy that doesn't affect the main semantic outcome.","The table uses white/light gray alternating rows and a near-black header instead of the theme's teal/green color scheme, creating a stark, mismatched appearance against the dark green slide background; the header text also appears bolded and the data row text is black instead of white, deviating significantly from the Ground Truth's cohesive color palette.",kimi-k2.6 (median of 3),22.321,
14,Case 14: Bold Title (A),"Content, Styling",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_014.pptx,5.00,0.00,Prediction perfectly matches ground truth with no detectable differences.,No visual reasoning returned.,kimi-k2.6 (median of 3),739.170,
26,Case 26: Match Slide Colors to Theme,Styling,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_026.pptx,2.00,1.00,"The prediction failed to achieve the core semantic intent: while it applied teal/dark green colors, it made the title white (FFFFFF) instead of dark green, used white text on dark backgrounds instead of dark text on light backgrounds harming readability, failed to reduce body paragraph font size (kept at 14.0 vs ground truth's 12.0, same as initial), and missed the visual hierarchy by not making the sub-heading brighter than the main title—instead making both white and same size; additionally, the date placeholder lost its color entirely and table fills were made uniformly dark rather than alternating light/dark for readability.","The prediction has a dark green background instead of white, causing severe readability issues with overlapping text (the body paragraph overlaps with the table header), the table structure is broken with missing header row background and purple borders, the title 'ENGAGEMENT DATA' is partially obscured by the teal circle, and the body text is significantly larger than in the ground truth rather than smaller, violating the visual hierarchy requirement.",kimi-k2.6 (median of 3),24.230,
27,Case 27: Correct Images,Content,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_027.pptx,2.00,1.00,"The prediction made all three picture placeholders the same size and aligned them horizontally (same top position ~173 vs ground truth ~170), but critically failed on the third requirement: each placeholder is NOT positioned directly above its corresponding text label. The prediction swapped the horizontal positions of the placeholders—Picture Placeholder 9 (shark) is at left=367 instead of 86, '그림 개체 틀 3' is at left=649 instead of 367, and '그림 개체 틀 6' is at left=86 instead of 647—meaning each image is now above the WRONG text label rather than its corresponding one.","The images are horizontally aligned and same-sized, but they are in the wrong order—baseball appears above 'SHARK', shark above 'CAR', and car above 'BASEBALL'—so each picture placeholder is NOT positioned directly above its corresponding text label as required.",kimi-k2.6 (median of 3),23.442,
28,Case 28: Fix Slide Order and Agenda,Structure,/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_028.pptx,1.00,2.00,"The prediction completely failed to reorder the slides: Slide 1 still contains 'Why visuals matter' content instead of 'Agenda', and Slide 2 contains 'Agenda' instead of content, meaning the slides were essentially swapped in position rather than properly reordered; the agenda list on what should be the first slide doesn't match any logical flow, and the prediction kept the initial mixed-up structure rather than creating a coherent presentation order with Agenda first, content slides in logical sequence, and Conclusion/Q&A last.","The prediction places the Agenda as slide 2 instead of slide 1, puts 'Why Visuals Matter' as slide 1 instead of slide 2, and fails to update slide numbers correctly (slides 3 and 6 lack visible numbers, and the date in the footer changed from 07/03/2026 to 07/05/2026 on multiple slides); additionally the Q&A slide shows 5/8/2025 instead of 07/03/2026, indicating unintended content modifications beyond just reordering.",kimi-k2.6 (median of 3),244.530,
23,Case 23: Add Thank You Slide,"Structure, Layout",/root/PPTArena/agent_bench/predictions/opencode_deepseek_v4/case_023.pptx,3.00,0.00,"The prediction added a new slide at the end with 'Thank you' text, but used a 'Title Slide' layout with a CENTER_TITLE placeholder and added an empty Subtitle placeholder, instead of the ground truth's 'Title Only' layout with a standard TITLE placeholder; additionally, the prediction incorrectly modified Slide 9's content by removing text runs ('of ' and 'ED patients in East Bay'), damaging existing content.","The instruction was to add a new slide at the very end with the title 'Thank you', but Prediction Slide 5 instead shows 'GIS Capabilities at Sutter Health RDD' with a map and bullet points, completely failing to add the requested 'Thank you' slide while also introducing unintended content that does not match the Ground Truth's final slide structure. | The prediction completely fails the instruction: it did not add a 'Thank you' slide at the end; instead, slide 10 shows a GIS map that replaces the expected content, and the original slide 6 ('GIS Capabilities at Sutter Health RDD') was deleted from the sequence, causing all subsequent slides to shift incorrectly. | The prediction completely replaced the original slide 11 (the map with hospital locations and legend) with the 'Data-Driven Critical Findings' content from slide 12, causing a major unintended change to non-requested content; while the new 'Thank you' slide was correctly added at the end and other slides 12-14 appear preserved, the loss of the entire map slide is a significant structural deviation.",kimi-k2.6 (median of 3),386.243,
