case_index,case_name,category,prediction,instruction_following_score,visual_quality_score,instruction_following_reason,visual_quality_reason,judge_model,judge_time_seconds,errors
46,Case 46: Convert Text & Arrows to SmartArt,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_046.pptx,2.00,1.00,"The prediction fails to create a cohesive structured diagram: it retains the original messy 'YOU' text box that should be removed, adds disconnected oval shapes and straight connectors that don't form an organized diagram, places the person icon (Picture 23) at a different position than the center, and scatters text nodes without clear logical arrangement around a central element—while the ground truth creates a single unified diagram (Diagram 2) with the person icon centrally positioned and all stakeholder nodes properly organized with consistent connectors.","The prediction introduces multiple unintended changes: adds extraneous nodes ('Digital Agencies', 'Implementation Team', 'YOU') that violate the instruction to remove the 'YOU' text box, changes node colors from orange to pale yellow, replaces solid arrows with dashed lines, alters text content ('Originators and Reviewers' changed to 'Originators & Service Requestors'), and creates a cluttered, asymmetrical layout that deviates significantly from the clean, organized diagram structure centered around the person icon.",kimi-k2.6 (median of 3),33.172,
6,Case 6: Update Quarter Two Data (A),Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_006.pptx,2.00,1.00,"The prediction replaced 'Q2' with 'Second Quarter' text but failed on multiple critical requirements: (1) font sizes were not reduced where needed (remained at original 36pt or 24pt instead of ground truth's 32pt, 28pt, or 16pt), causing text to overflow or not fit properly; (2) text was kept on one line instead of being stacked as 'Second\nQuarter' to match the deck's style and fit layout constraints; (3) shapes were not properly resized/repositioned—heights remained at original single-line values instead of expanding to accommodate two lines, and positions differed significantly from ground truth; (4) on slide 17, the text is likely cut off or poorly fitted with 24pt font in a 36pt-height box; (5) the extra movement of Rectangle 97 on slide 17 indicates unintended side effects. These are substantial failures in layout adaptation, not minor measurement variations.","The Prediction correctly replaces 'Q2' with 'Second Quarter' on slide 5 while preserving all other slide content, fonts, colors, and layouts exactly matching the Ground Truth; slides 1-4 are unaffected and identical, and the 'Second Quarter' text is fully visible, properly positioned, and maintains the same gray color and font style as the original 'Q2' label. | The prediction slides show severe layout failures: on slides 7-10, the 'Second Quarter' text is massively oversized, extends far beyond the slide edge, and overlaps with bullet point text, making both the heading and content unreadable; additionally, prediction slide 6 appears to be a duplicate of slide 7's content (wrong slide entirely), and prediction slide 10 shows a completely different slide ('Financial performance') instead of the expected 'Transformed capability' content, indicating major structural errors beyond just the Q2 replacement. | Critical failures: Prediction slide 11 (Actual Spending) still shows 'Q2' instead of 'Second Quarter' in the bar chart label, failing the core instruction; Prediction slide 12 (Invoice payments) has 'Second Quarter' text that overlaps with the platform graphic, unlike the clean Ground Truth layout; Prediction slide 15 shows completely different content (Employment equity profile) versus Ground Truth slide 15 (Filled posts by gender pie chart), indicating a slide content mismatch or unintended alteration.",kimi-k2.6 (median of 3),313.465,
47,Case 47: Change Line Graph to Bar Graph,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_047.pptx,5.00,5.00,"The prediction successfully converted the line chart to a clustered column chart with preserved data, position, size, and no legend as required; the only differences are in the slide number placeholder (14 vs 1), which was unmodified from the initial state and unrelated to the chart conversion instruction.","The prediction successfully converts the line chart to a clustered column chart with all data values (273, 268*, 272), categories, and labels preserved; the chart position, size, and absence of legend match the ground truth, and all other slide elements (title, footer, AIR logo, footnote) remain completely unmodified.",kimi-k2.6 (median of 3),26.561,
34,Case 34: Lambda Replacement,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_034.pptx,1.00,0.00,"The prediction failed to replace 'Lambda' with 'λ' in nearly all instances across multiple slides (12, 13, 15, 17, 18), leaving 'Lambda' or 'LAMBDA' unchanged in text including 'V = C / Lambda', 'WAVELENGTH (LAMBDA)', 'E = h.c/Lambda', and 'λ = c / v', while also failing to consolidate fragmented text runs as evidenced by missing run structures in the diff.","The prediction slides match the ground truth with no unintended visual changes; all text formatting, colors, positions, and structural elements are preserved, and the slide order is simply rearranged (slide 2 in ground truth appears as slide 1 in prediction, etc.) without affecting content quality or readability. | The Prediction deck has completely scrambled the slide order: Prediction slide 6 shows Ground Truth slide 7's emission spectroscopy diagram, Prediction slide 7 shows Ground Truth slide 8's classification text, Prediction slide 8 shows Ground Truth slide 9's absorption spectroscopy text, Prediction slide 9 shows Ground Truth slide 10's absorption diagram, and Prediction slide 10 shows an entirely new slide ('PRINCIPLE OF SPECTROSCOPY') not present in the Ground Truth batch. Additionally, the critical instruction to replace 'Lambda' with 'λ' cannot be verified as executed since no slides containing 'Lambda' appear in this batch, and the text consolidation requirement is unverified. The slide sequence is fundamentally broken with missing and reordered content. | The prediction deck has significant slide misalignment (Ground Truth slide 11 'Principle of Spectroscopy' is missing entirely, and all subsequent slides are shifted—Prediction slide 11 shows Ground Truth slide 12's content, etc.), plus critical failures in the core instruction: 'Lambda' is NOT replaced with λ in Prediction slide 12 (shows 'Lambda - is the wave' instead of 'λ - is the wave') and Prediction slide 13 title shows 'WAVELENGTH (LAMBDA)' instead of 'WAVELENGTH (λ)', while Prediction slide 15 contains entirely new content ('FREQUENCY (V)') not present in the Ground Truth batch, indicating the model failed to perform the required text replacement and consolidation across multiple slides.",kimi-k2.6 (median of 3),253.558,
53,Case 53: Fill Table from Data,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_053.pptx,2.00,4.00,"The prediction completely failed to follow the instruction: instead of filling the existing empty table below the text box with the financial data and deleting the text box, it created a new table (Table 15) with the correct financial data at a different position while leaving the original table (Table 14) unchanged with its initial 'Taxes/$0' and 'Debt Service/$0' content, and the source text box was not deleted (still present as evidenced by the missing shape in slide-level properties). The prediction essentially created a duplicate table rather than modifying the existing one as instructed.","The prediction correctly fills the table with the financial data and deletes the source text box, but has minor visual differences: the 'Revenue' header is slightly smaller and positioned differently than ground truth, the table rows appear slightly compressed with tighter vertical spacing, and the 'Annual Net Revenue' row text appears slightly larger/bolder causing minor crowding in the cell, though all data values are correct and no overlap occurs.",kimi-k2.6 (median of 3),36.505,
40,Case 40: Hindu Center Titles,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_040.pptx,3.00,2.00,"The prediction failed to horizontally center the titles on slides 7 and 9: on slide 7, the title remained at its initial vertical position (11.41) instead of being moved to the horizontal center (14.85), and on slide 9, the title remained at top=0.0 instead of being moved to 6.39, indicating the shape was not repositioned at all; slides 1, 2, and 5 were correctly handled via text alignment, but two of five slides were completely missed.","The prediction shows significant slide misalignment: Prediction slide 1 matches Ground Truth slide 2 (title centered), Prediction slide 2 matches Ground Truth slide 3 (title not centered), Prediction slide 3 matches Ground Truth slide 4 (no title to center), Prediction slide 4 matches Ground Truth slide 5 (title 'Penduduk India' not centered), and Prediction slide 5 shows a new slide 'KEBUDAYAAN HINDU' not present in the ground truth batch; this indicates the system failed to correctly identify and modify slides 1, 2, 5, 7, and 9 as instructed, instead producing a mismatched sequence with incorrect title centering applied to wrong slides. | The prediction shows a severe content mismatch: Ground Truth slide 6 ('KEBUDAYAAN HINDU') is replaced by Prediction slide 6 showing the caste system (Brahmin/Kshatrya/Vaishya/Syudra) which belongs to slide 7; Ground Truth slide 7 is replaced by Prediction slide 7 showing 'BUDDHA' which belongs to slide 8; Ground Truth slide 8 is replaced by Prediction slide 8 showing 'Hinayana/Mahayana' which belongs to slide 9; Ground Truth slide 9 is replaced by Prediction slide 9 showing 'Penyebaran Agama Hindu-Buddha Indonesia' which belongs to slide 10; and Ground Truth slide 10 is replaced by Prediction slide 10 showing 'Pengaruh' diagram which is entirely new content. The entire slide sequence is shifted by one position with the final slide being completely different content, indicating a major structural error in the prediction deck.",kimi-k2.6 (median of 3),167.050,
67,Case 67: WCAG Accessibility & Master Cleanup,"Structure, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_067.pptx,4.00,4.00,"The prediction successfully added unique slide titles, fixed reading order, and removed most direct font overrides to use the theme's default font; however, it incorrectly removed bold formatting from six 'Idea 1'-'Idea 5' column header cells in the table on Slide 2, which the ground truth preserved (these headers retained their 'DM Sans' font override AND bold formatting per the explicit exception noted in the style target).","Slides 1-5 are visually identical to ground truth with only imperceptible font-family changes (theme default applied), but Prediction Slide 6 incorrectly shows a 'CREDITS' slide instead of matching Ground Truth Slide 6's 'RESOURCE PAGE' layout with Fonts/Colors/Design Elements sections.",kimi-k2.6 (median of 3),113.628,
35,Case 35: Structural Fix,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_035.pptx,2.00,0.00,"The prediction failed to achieve the core text cleanup goal: on Slide 3, it incorrectly swapped the title and body text content (title became 'DEFINITION & CLASSIFICATION' and body became empty instead of consolidating fragmented text), and throughout multiple slides (7, 18, 19), fragmented text runs were merged into single runs losing individual word-level formatting like colored keywords, while also missing name/alt_text properties and making incorrect positional adjustments on Slide 1's subtitle (top position changed to initial instead of ground truth) and Slide 20's 'LET'S SEE...' text (wrong dimensions/position).",No visual reasoning returned.,kimi-k2.6 (median of 3),299.451,
54,Case 54: Match Slide Deck Theme,Styling,/root/PPTArena/agent_bench/predictions/cua_claude37/case_054.pptx,1.00,1.00,"The prediction completely failed to apply the 'Title and Content' layout to slides 3-9, leaving all slide layouts as 'Blank' instead of changing them to 'Title and Content' as required; additionally, on Slide 5 the prediction swapped the title and image elements (placing the title text in a text box where the image should be and vice versa), and across multiple slides content was truncated or lost (e.g., missing text runs in slides 3, 4, 5, 6) rather than properly mapped to the new layout placeholders.","Prediction slides 3-5 lack the white title banner from the 'Title and Content' layout (slide 2), with titles placed directly on blue background instead; slide 3 is missing its title 'ASSIGNMENT REVIEW & FEEDBACK' entirely; slide 5's title uses white text instead of dark blue, and the overall layout structure deviates significantly from the intended template. | The prediction slides show a completely different layout than the Ground Truth: missing white title bars at the top (slides 6-9 lack titles entirely where GT has 'ROOTMOTION VS. CONTROLLED MOVEMENT', 'ANIMATION BLENDING', 'ANIMATION EVENTS', 'ANIMATION TIMING PRACTICE'), content is misaligned and floating without proper placeholder structure, slide 9 shows entirely wrong content (Street Fighter image instead of animation practice content), and the overall 'Title and Content' layout from slide 2 was not applied—instead all slides have a plain blue background with arbitrarily placed elements.",kimi-k2.6 (median of 3),175.896,
92,Case 92: Avatar Circle Crop,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_092.pptx,2.00,3.00,"The prediction failed to properly transform the team photos into circular shapes: the images remain as rectangular PICTURE types rather than becoming circular crops, and while three oval shapes were created (Oval 0, Oval 1, Oval 2), they appear to be separate placeholder shapes rather than actual circular photo masks—the ground truth shows pictures converted to PICTURE type with proper circular masking at 108x108 (1.5 inches), while the prediction keeps original photos rectangular at 108x108 but positioned incorrectly and creates separate unfilled oval shapes that don't actually contain the images. The vertical alignment requirement is partially attempted but the photos are not properly paired with their name text boxes (e.g., 'Our Team' title text was moved to a picture position, and name labels like 'Victor', 'Jamie', 'Morgan' were displaced from their corresponding photos).","The photos are circular and vertically aligned, but Jamie's photo shows a completely different outfit (white suit with tie instead of white collared shirt), indicating unintended content alteration; additionally, the circular crops differ from Ground Truth in subject framing and positioning within the circles.",kimi-k2.6 (median of 3),33.146,
97,Case 97: LaTeX to Office Math (OMML),Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_097.pptx,5.00,0.00,Prediction perfectly matches ground truth with no detectable differences.,"The prediction completely fails to convert any mathematical equations into properly formatted math objects on both slides 2 and 3; instead, the raw LaTeX-like text strings (e.g., 'x^{n} + y^{n} = z^{n}', 'a^{2} + b^{2} = c^{2}', '\frac{1}{2}', '\alpha^{2}') remain unrendered, showing only the original markup text with carets and braces rather than formatted superscripts, fractions, or Greek letters, making the core task entirely unfulfilled.",kimi-k2.6 (median of 3),30.051,
89,Case 89: Fill in Animal Research poster,"Content, Layout",/root/PPTArena/agent_bench/predictions/cua_claude37/case_089.pptx,2.00,2.00,"The prediction replaced Lorem Ipsum with factual animal content on both slides and updated some citations, but failed on multiple critical requirements: (1) Slide 1's FUN FACTS section and source citations were completely displaced and misarranged due to shape ID swaps, with the citations box losing hyperlinks and proper formatting; (2) Slide 2's RESULTS section completely failed to replace placeholder 'POINT 01/02/03' titles with meaningful snake-related titles like 'LOCOMOTION'/'SENSORY'/'Morphology' as required, instead keeping the body text in wrong-sized boxes with original placeholder structure; (3) Snake poster's source citations were moved to wrong location and lost all hyperlink formatting; (4) Multiple alignment, font size, and line spacing adjustments for readability were not applied as in ground truth; (5) The prediction added inline parenthetical citations like '(en.wikipedia.org)' as plain text rather than proper hyperlinked citations, and included redundant inline citations within body text instead of using numbered reference format at bottom.","The Prediction fails to complete the core task on Slide 1: the 'POINT 01', 'POINT 02', and 'POINT 03' sections still contain 'Lorem ipsum' placeholder text instead of factual toucan information, and the 'TOUCAN DIET' labels are broken into 'INSECTS & / EGGS' and 'FRUIT & / SEEDS' with awkward line breaks; on Slide 2, the 'LOCOMOTION' title is broken across two lines as 'LOCOMO / TION', the 'SNAKE' title remains missing (only 'THE' shows), the 'METHODOLOGY' label is still truncated/wrapped as 'METHODOLOG', and the RESULTS section retains placeholder picture/title boxes that should have been removed per the Style Target, while the CONCLUSION columns lost their center alignment and the citation hyperlinks appear broken or malformed.",kimi-k2.6 (median of 3),82.087,
50,Case 50: Normalize Date Format,Content,/root/PPTArena/agent_bench/predictions/cua_claude37/case_050.pptx,1.00,2.00,"The prediction completely failed to standardize dates to 'Month Day, Year' format: on Slide 3 it changed 'March 28, 2022' to '03/28/2022' (wrong direction), on Slide 7 it left dates as '24/02/2022' and '03/02/2022' and even removed years from 'February 24, 2022' and 'March 2, 2022', on Slide 8 it removed the year from 'March 2, 2022', on Slide 10 it failed to convert 'March 12th 2022' to 'March 12, 2022', on Slide 12 it partially converted some dates but left 'first of September 2022' and 'first of March 2022' unstandardized, and on Slide 14 it bizarrely changed 'September 28, 1999 - October 12, 1999' to '28 day of September – 10/12/1999' which is worse than the original; additionally, the prediction caused massive structural damage by swapping text between shapes across multiple slides (Slides 2, 3, 6), destroying the original presentation layout.","Multiple date formatting failures: Prediction Slide 3 shows '5 MARCH 2022' instead of 'MARCH 5, 2022' in the title and '03/28/2022' instead of 'March 28, 2022' in the body text; Prediction Slide 5 contains completely different content (Financial Services and Funds Prohibition, Regulation 28) compared to Ground Truth Slide 5 (Summary of Selected UK Prohibitions, Regulations 22, 24, 25, and 27), indicating a slide content swap or error; additionally Prediction is missing the second title slide that exists in Ground Truth. | The prediction deck has significant slide misalignment: Prediction slide 6 shows Ground Truth slide 7's content (UK SECTOR SANCTIONS - UPDATE), Prediction slide 7 shows Ground Truth slide 8's content (US EXPORT CONTROLS), and so on, with an extra BERMUDA RESPONSE slide appearing as Prediction slide 10 that doesn't match Ground Truth slide 10; additionally, dates in Prediction slide 7 remain in DD/MM/YYYY format (24/02/2022, 03/02/2022) instead of being standardized to 'Month Day, Year', and some dates have years removed (February 24, March 2) contrary to the required format. | The prediction deck has a completely wrong slide order - Prediction slide 11 shows Ground Truth slide 12's content (Russian Countermeasures), Prediction slide 12 shows Ground Truth slide 13's content, and so on, with the Bermuda Response slide (GT 11) missing entirely; additionally, Prediction slide 14 fails to standardize the dates in the parenthetical to 'Month Day, Year' format (shows '28 day of September - 10/12/1999' instead of 'September 28, 1999 - October 12, 1999'), and Prediction slide 15 is a blank Clifford Chance title slide instead of the expected content slide.",kimi-k2.6 (median of 3),267.778,
87,Case 87: Merge Near-Duplicate Slides,Structure,/root/PPTArena/agent_bench/predictions/cua_claude37/case_087.pptx,5.00,2.00,Prediction perfectly matches ground truth with no detectable differences.,"The Prediction deck incorrectly removed Ground Truth slide 2 (a title slide variant) instead of the duplicate 'Database part' slide, causing a content shift where Prediction slide 2 now shows Ground Truth slide 3's team photo content, and the overall slide sequence is disrupted with an unrelated 'Transitioning the market' slide appearing at position 5 that doesn't match the expected flow. | The prediction incorrectly deleted slide 6 ('TRANSITIONING THE MARKET IS KEY TO SOLVE THE PFAS CRISIS') instead of the duplicate 'Database part' slide, causing a content shift where slides 6-9 now show ground truth slides 7-10, and prediction slide 10 introduces new 'Database part' content that doesn't match the expected sequence; this is a major structural error with unintended content deletion and incorrect slide ordering. | The prediction correctly removed the duplicate 'Database part' slide that was at position 15 in the original deck, shifting all subsequent slides up by one position; the remaining slides (PFAS ON SIN LIST, PFAS ON MARKETPLACE, CHEMSCORE, and IIHC investors slide) are visually identical to their Ground Truth counterparts with no unintended changes to content, fonts, colors, positions, or layout.",kimi-k2.6 (median of 3),285.806,
57,Case 57: Add Water Mark,"Content, Styling",/root/PPTArena/agent_bench/predictions/cua_claude37/case_057.pptx,4.00,1.00,"The prediction successfully added a 'DRAFT' watermark to all 27 slides with centered alignment and consistent naming, but introduced unnecessary extras including has_shadow=True on all watermarks and empty 'Google Shape' elements on slides 5, 7, 10, 15, 22, and 27 that were not requested in the instruction.","The Prediction's 'DRAFT' watermark uses a much lighter, more opaque gray color that significantly obscures and overlaps with primary slide content (e.g., 'Ancient Greece' title, body text, and images), whereas the Ground Truth uses a more transparent, darker gray-blue watermark that sits subtly in the background; additionally, the Prediction's watermark is positioned lower and more prominently across content areas rather than being centered in the background, causing readability issues on multiple slides. | The prediction adds a 'DRAFT' watermark to every slide, but the watermark is significantly more opaque and visually intrusive than the ground truth, often obscuring text and images (e.g., slide 6's title, slide 8's gallery images, slide 10's team member photos); additionally, the prediction appears to have incorrect slide ordering (prediction slide 6 shows ground truth slide 7's content, and prediction slide 10 shows an entirely new 'Team Members' slide not present in the ground truth), indicating content was altered or removed. | The prediction slides show severe content corruption: slide 11 is completely wrong (shows 'Our Projects' instead of 'Add a Team Members Page' with team member photos), slides 12-15 have the DRAFT watermark but with significantly higher opacity that obscures text content, and the original slide content appears altered or missing (e.g., slide 14 missing 'Add a main point' labels, slide 15 showing completely different 'Our Services' content instead of the original layout). The watermark is too prominent and opaque, failing the 'light/semi-transparent' requirement, and multiple slides have wrong or missing original content indicating structural damage beyond just adding a watermark.",kimi-k2.6 (median of 3),350.768,
